,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,グレイテストソング,牡4,55.0,国分恭,小笠,438(-2),美浦,2022106541,01124,モズアスコット,シネマソングス,ハーツクライ,-0.8061304526355988,7
1,1,2,ラテラルシンキング,牡6,54.0,石川,黒岩,434(-10),美浦,2020102861,01150,ハービンジャー,サプルマインド,ディープインパクト,-0.6024042190548208,5
2,2,3,レッドラパルマ,セ7,55.0,柴田善,平岩,496(+2),美浦,2019101168,00641,イスラボニータ,ウォンビーロング,ストラヴィンスキー,-2.740429591812588,16
3,2,4,クロースコンバット,牡7,57.0,原,青木,496(0),美浦,2019105188,01184,キンシャサノキセキ,ゲットクローサー,ワイルドラッシュ,0.35001442056609766,2
4,3,5,バリアントバイオ,牡6,53.0,小沢,今野,540(+2),栗東,2020101941,01185,トーセンジョーダン,エスカレートバイオ,アルデバラン,-2.25275664968841,15
5,3,6,タイセイミッション,セ5,55.0,黛,伊藤圭,530(-2),美浦,2021101045,01109,キタサンブラック,パクスアジアーナ,ノヴェリスト,-0.5917547657373085,4
6,4,7,ウィンドフォール,牡5,57.0,石橋脩,牧,486(-4),美浦,2021105156,01077,パイロ,ノットオーソリティ,スウェプトオーヴァーボード,-0.5801446460821573,3
7,4,8,デルアヴァー,牡4,57.0,荻野極,松永幹,488(-6),栗東,2022110054,01160,Frankel,アムールブリエ,Smart Strike,1.0178800832574724,1
8,5,9,メイショウフジ,セ6,56.0,大野,和田勇,482(-16),美浦,2020106919,01096,ホッコータルマエ,メイショウミハル,ダイワメジャー,-1.9765722089297935,13
9,5,10,オレデイイノカ,牡8,53.0,松岡,古賀慎,514(0),美浦,2018101243,01085,サウスヴィグラス,グレイスフルアート,ダイワメジャー,-1.1199031716846781,9
10,6,11,シゲルソロソロ,牝6,53.0,丹内,谷,474(-8),栗東,2020110100,01091,Runhappy,Distinguishable,Distorted Humor,-0.9179032657655559,8
11,6,12,ラオラシオン,セ5,56.0,横山琉,斎藤誠,492(+4),美浦,2021105262,01192,クリエイター,ラセレシオン,ゼンノロブロイ,-2.012183978644023,14
12,7,13,ペイシャモノノフ,牡6,55.0,佐々木,畑端,472(-6),栗東,2020101020,01197,ニシケンモノノフ,ペイシャオブワキア,フリオーソ,-1.3257204313325073,12
13,7,14,タンゴバイラリン,セ5,54.0,菊沢,栗田,520(+8),美浦,2021105272,01161,イスラボニータ,リベルタンゴ,Smart Strike,-1.3017576604760392,11
14,8,15,トルーマンテソーロ,牡7,54.0,木幡巧,菊川,530(0),美浦,2019102082,01162,トーセンジョーダン,マキアージュシチー,ダイワメジャー,-1.2432533576429508,10
15,8,16,メリークリスマス,牡4,56.0,三浦,小手川,498(-10),美浦,2022100394,01122,ルヴァンスレーヴ,ローゼクヴァルツ,スペシャルウィーク,-0.7113707129620989,6
