index,着順,race_type,course_len,ground_state,class,peds_0,peds_1,peds_2,peds_3,peds_4,peds_5,peds_6,peds_7,peds_8,peds_9,peds_10,peds_11,peds_12,peds_13,peds_14,peds_15,peds_16,peds_17,peds_18,peds_19,peds_20,peds_21,peds_22,peds_23,peds_24,peds_25,peds_26,peds_27,peds_28,peds_29,peds_30,peds_31,peds_32,peds_33,peds_34,peds_35,peds_36,peds_37,peds_38,peds_39,peds_40,peds_41,peds_42,peds_43,peds_44,peds_45,peds_46,peds_47,peds_48,peds_49,peds_50,peds_51,peds_52,peds_53,peds_54,peds_55,peds_56,peds_57,peds_58,peds_59,peds_60,peds_61
202304010101,1,障害,2890,良,オープン,War Front,River Belle,Danzig,Starry Dreamer,Lahib,Dixie Favor,Northern Dancer,Pas de Nom,Rubiano,Lara's Star,Riverman,Lady Cutlass,Dixieland Band,Femme Favor,Nearctic,Natalma,Admiral's Voyage,Petitioner,Fappiano,Ruby Slippers,Forli,True Reality,Never Bend,River Lady,Cutlass,Generals Sister,Northern Dancer,Mississippi Mud,Forli,Lady Parida,Nearco,Lady Angela,Native Dancer,Almahmoud,Crafty Admiral,Olympia Lou,Petition,Steady Aim,Mr. Prospector,Killaloe,Nijinsky,Moon Glitter,Aristophanes,Trevisa,Round Table,Secret Promise,Nasrullah,Lalun,Prince John,Nile Lily,Damascus,Aphonia,Count Fleet,Cigar Maid,Nearctic,Natalma,Delta Judge,Sand Buggy,Aristophanes,Trevisa,Round Table,Parida
202304010101,2,障害,2890,良,オープン,キズナ,チョコレートリリー,ディープインパクト,キャットクイル,ウォーエンブレム,ラフィンムード,サンデーサイレンス,ウインドインハーヘア,Storm Cat,Pacific Princess,Our Emblem,Sweetest Lady,エルコンドルパサー,ファビラスラフイン,Halo,Wishing Well,Alzao,Burghclere,Storm Bird,Terlingua,Damascus,Fiji,Mr. Prospector,Personal Ensign,Lord at War,Sweetest Roman,Kingmambo,サドラーズギャル,Fabulous Dancer,Mercalle,Hail to Reason,Cosmah,Understanding,Mountain Flower,Lyphard,Lady Rebecca,Busted,Highclere,Northern Dancer,South Ocean,Secretariat,Crimson Saint,Sword Dancer,Kerala,Acropolis,Rififi,Raise a Native,Gold Digger,Private Account,Grecian Banner,General,Luna de Miel,The Pruner,I Also,Mr. Prospector,Miesque,Sadler's Wells,Glenveagh,Northern Dancer,Last of the Line,Kaldoun,Eole des Mers
202304010101,3,障害,2890,良,オープン,ノヴェリスト,エルメスグリーン,Monsun,Night Lagoon,アグネスタキオン,エルメスティアラ,Konigsstuhl,Mosella,Lagunas,Nenuphar,サンデーサイレンス,アグネスフローラ,ブライアンズタイム,シンコウエルメス,Dschingis Khan,Konigskronung,Surumu,Monasia,イルドブルボン,Liranga,Night Shift,Narola,Halo,Wishing Well,ロイヤルスキー,アグネスレディー,Roberto,Kelley's Day,Sadler's Wells,Doff the Derby,Tamerlane,Donna Diana,Tiepoletto,Kronung,Literat,Surama,Authi,Monacensia,Nijinsky,Roseliere,Literat,Love In,Northern Dancer,Ciboulette,Nebos,Nubia,Hail to Reason,Cosmah,Understanding,Mountain Flower,Raja Baba,Coz o'Nijinsky,リマンド,イコマエイカン,Hail to Reason,Bramalea,Graustark,Golden Trail,Northern Dancer,Fairy Bridge,Master Derby,Margarethen
202304010101,4,障害,2890,良,オープン,マジェスティックウォリアー,スマッシュ,A.P. Indy,Dream Supreme,キングカメハメハ,ロフティーエイム,Seattle Slew,Weekend Surprise,Seeking the Gold,Spinning Round,Kingmambo,マンファス,サンデーサイレンス,ウィッチフルシンキング,Bold Reasoning,My Charmer,Secretariat,Lassie Dear,Mr. Prospector,Con Game,Dixieland Band,Take Heart,Mr. Prospector,Miesque,ラストタイクーン,Pilot Bird,Halo,Wishing Well,Lord Avie,Halloween Joy,Boldnesian,Reason to Earn,Poker,Fair Charmer,Bold Ruler,Somethingroyal,Buckpasser,Gay Missile,Raise a Native,Gold Digger,Buckpasser,Broadway,Northern Dancer,Mississippi Mud,Secretariat,Deck Stewardess,Raise a Native,Gold Digger,Nureyev,Pasadoble,トライマイベスト,Mill Princess,Blakeney,The Dancer,Hail to Reason,Cosmah,Understanding,Mountain Flower,Lord Gaylord,Avie,Exuberant,Halloween
202304010101,5,障害,2890,良,オープン,Super Saver,ザガールインザットソング,Maria's Mon,Supercharger,My Golden Song,Belle of the Band,Wavering Monarch,Carlotta Maria,A.P. Indy,Get Lucky,Unbridled's Song,Golden Par,Dixieland Band,Alysbelle,Majestic Light,Uncommitted,Caro,Water Malone,Seattle Slew,Weekend Surprise,Mr. Prospector,Dance Number,Unbridled,Trolley Song,Gold Meridian,Par Three,Northern Dancer,Mississippi Mud,Alydar,Bel Sheba,Majestic Prince,Irradiate,Buckpasser,Lady Be Good,フォルティノ,Chambord,Naskra,Gray Matter,Bold Reasoning,My Charmer,Secretariat,Lassie Dear,Raise a Native,Gold Digger,Northern Dancer,Numbered Account,Fappiano,Gana Facil,Caro,Lucky Spell,Seattle Slew,Queen Louie,Alleged,Fairway Flyer,Nearctic,Natalma,Delta Judge,Sand Buggy,Raise a Native,Sweet Tooth,Lt. Stevens,Belthazar
202304010101,6,障害,2890,良,オープン,ドゥラメンテ,フリティラリア,キングカメハメハ,アドマイヤグルーヴ,アドマイヤムーン,リリウム,Kingmambo,マンファス,サンデーサイレンス,エアグルーヴ,エンドスウィープ,マイケイティーズ,クロフネ,ベゴニア,Mr. Prospector,Miesque,ラストタイクーン,Pilot Bird,Halo,Wishing Well,トニービン,ダイナカール,フォーティナイナー,Broom Dance,サンデーサイレンス,ケイティーズファースト,フレンチデピュティ,ブルーアヴェニュー,Plugged Nickle,Dahlia,Raise a Native,Gold Digger,Nureyev,Pasadoble,トライマイベスト,Mill Princess,Blakeney,The Dancer,Hail to Reason,Cosmah,Understanding,Mountain Flower,カンパラ,Severn Bridge,ノーザンテースト,シャダイフェザー,Mr. Prospector,File,Dance Spell,Witching Hour,Halo,Wishing Well,Kris,Katies,Deputy Minister,Mitterand,Classic Go Go,Eliza Blue,Key to the Mint,Toll Booth,Vaguely Noble,Charming Alibi
202304010101,7,障害,2890,良,オープン,キングカメハメハ,ラナンキュラス,Kingmambo,マンファス,スペシャルウィーク,ファレノプシス,Mr. Prospector,Miesque,ラストタイクーン,Pilot Bird,サンデーサイレンス,キャンペンガール,ブライアンズタイム,キャットクイル,Raise a Native,Gold Digger,Nureyev,Pasadoble,トライマイベスト,Mill Princess,Blakeney,The Dancer,Halo,Wishing Well,マルゼンスキー,レディーシラオキ,Roberto,Kelley's Day,Storm Cat,Pacific Princess,Native Dancer,Raise You,Nashua,Sequence,Northern Dancer,Special,Prove Out,Santa Quilla,Northern Dancer,Sex Appeal,Mill Reef,Irish Lass,Hethersett,Windmill Girl,Green Dancer,Khazaeen,Hail to Reason,Cosmah,Understanding,Mountain Flower,Nijinsky,シル,セントクレスピン,ミスアシヤガワ,Hail to Reason,Bramalea,Graustark,Golden Trail,Storm Bird,Terlingua,Damascus,Fiji
202304010101,8,障害,2890,良,オープン,キングカメハメハ,メジロマリアン,Kingmambo,マンファス,メジロベイリー,メジロサンドラ,Mr. Prospector,Miesque,ラストタイクーン,Pilot Bird,サンデーサイレンス,レールデュタン,メジロマックイーン,カンパナ,Raise a Native,Gold Digger,Nureyev,Pasadoble,トライマイベスト,Mill Princess,Blakeney,The Dancer,Halo,Wishing Well,マルゼンスキー,ケイツナミ,メジロティターン,メジロオーロラ,Sadler's Wells,Two Rings,Native Dancer,Raise You,Nashua,Sequence,Northern Dancer,Special,Prove Out,Santa Quilla,Northern Dancer,Sex Appeal,Mill Reef,Irish Lass,Hethersett,Windmill Girl,Green Dancer,Khazaeen,Hail to Reason,Cosmah,Understanding,Mountain Flower,Nijinsky,シル,ラディガ,ハイビスカス,メジロアサマ,シエリル,リマンド,メジロアイリス,Northern Dancer,Fairy Bridge,Round Table,Allofthem
202304010101,9,障害,2890,良,オープン,アドマイヤムーン,ユウアールシー,エンドスウィープ,マイケイティーズ,クロフネ,バレットルッセ,フォーティナイナー,Broom Dance,サンデーサイレンス,ケイティーズファースト,フレンチデピュティ,ブルーアヴェニュー,Nijinsky,Mariella,Mr. Prospector,File,Dance Spell,Witching Hour,Halo,Wishing Well,Kris,Katies,Deputy Minister,Mitterand,Classic Go Go,Eliza Blue,Northern Dancer,Flaming Page,Roberto,Monade,Raise a Native,Gold Digger,Tom Rolfe,Continue,Northern Dancer,Obeah,Thinking Cap,Enchanted Eve,Hail to Reason,Cosmah,Understanding,Mountain Flower,Sharpen Up,Doubly Sure,ノノアルコ,Mortefontaine,Vice Regent,Mint Copy,Hold Your Peace,Laredo Lass,Pago Pago,Classic Perfection,Icecapade,コレラ,Nearctic,Natalma,Bull Page,Flaring Top,Hail to Reason,Bramalea,Klairon,Mormyre
202304010101,10,障害,2890,良,オープン,ブラックタイド,エンドレスビジネス,サンデーサイレンス,ウインドインハーヘア,エンドスウィープ,ベンチャービジネス,Halo,Wishing Well,Alzao,Burghclere,フォーティナイナー,Broom Dance,Danzig,Strategic Maneuver,Hail to Reason,Cosmah,Understanding,Mountain Flower,Lyphard,Lady Rebecca,Busted,Highclere,Mr. Prospector,File,Dance Spell,Witching Hour,Northern Dancer,Pas de Nom,Cryptoclearance,プレイヤーホイール,Turn-to,Nothirdchance,Cosmic Bomb,Almahmoud,Promised Land,Pretty Ways,Montparnasse,Edelweiss,Northern Dancer,Goofed,Sir Ivor,Pocahontas,Crepello,Sans le Sou,Queen's Hussar,Highlight,Raise a Native,Gold Digger,Tom Rolfe,Continue,Northern Dancer,Obeah,Thinking Cap,Enchanted Eve,Nearctic,Natalma,Admiral's Voyage,Petitioner,Fappiano,Naval Orange,Conquistador Cielo,Halo Reply
