,peds_0,peds_1,peds_2,peds_3,peds_4,peds_5,peds_6,peds_7,peds_8,peds_9,peds_10,peds_11,peds_12,peds_13,peds_14,peds_15,peds_16,peds_17,peds_18,peds_19,peds_20,peds_21,peds_22,peds_23,peds_24,peds_25,peds_26,peds_27,peds_28,peds_29,peds_30,peds_31,peds_32,peds_33,peds_34,peds_35,peds_36,peds_37,peds_38,peds_39,peds_40,peds_41,peds_42,peds_43,peds_44,peds_45,peds_46,peds_47,peds_48,peds_49,peds_50,peds_51,peds_52,peds_53,peds_54,peds_55,peds_56,peds_57,peds_58,peds_59,peds_60,peds_61
2014101874,ルーラーシップ,ウルトラペガサス,キングカメハメハ,エアグルーヴ,Fusaichi Pegasus,バガテール,Kingmambo,マンファス,トニービン,ダイナカール,Mr. Prospector,Angel Fever,Diesis,Crown Crest,Mr. Prospector,Miesque,ラストタイクーン,Pilot Bird,カンパラ,Severn Bridge,ノーザンテースト,シャダイフェザー,Raise a Native,Gold Digger,Danzig,Rowdy Angel,Sharpen Up,Doubly Sure,Mill Reef,Crown Treasure,Raise a Native,Gold Digger,Nureyev,Pasadoble,トライマイベスト,Mill Princess,Blakeney,The Dancer,Kalamoun,State Pension,Hornbeam,Priddy Fair,Northern Dancer,Lady Victoria,ガーサント,パロクサイド,Native Dancer,Raise You,Nashua,Sequence,Northern Dancer,Pas de Nom,Halo,Ramhyde,エタン,Rocchetta,Reliance,Soft Angels,Never Bend,Milan Mill,Graustark,Treasure Chest
2013100401,ネオユニヴァース,リオニアンレディー,サンデーサイレンス,ポインテッドパス,Kingmambo,Moon Flower,Halo,Wishing Well,Kris,Silken Way,Mr. Prospector,Miesque,Sadler's Wells,Mill Princess,Hail to Reason,Cosmah,Understanding,Mountain Flower,Sharpen Up,Doubly Sure,Shantung,Boulevard,Raise a Native,Gold Digger,Nureyev,Pasadoble,Northern Dancer,Fairy Bridge,Mill Reef,Irish Lass,Turn-to,Nothirdchance,Cosmic Bomb,Almahmoud,Promised Land,Pretty Ways,Montparnasse,Edelweiss,エタン,Rocchetta,Reliance,Soft Angels,Sicambre,Barley Corn,Pall Mall,Costa Sola,Native Dancer,Raise You,Nashua,Sequence,Northern Dancer,Special,Prove Out,Santa Quilla,Nearctic,Natalma,Bold Reason,Special,Never Bend,Milan Mill,Sayajirao,Scollata
2011109234,ステイゴールド,サクラエンドレス,サンデーサイレンス,ゴールデンサッシュ,サクラユタカオー,サクラハッスル,Halo,Wishing Well,ディクタス,ダイナサッシュ,テスコボーイ,アンジェリカ,マルゼンスキー,バイマイラブ,Hail to Reason,Cosmah,Understanding,Mountain Flower,Sanctus,Doronic,ノーザンテースト,ロイヤルサッシュ,Princely Gift,Suncourt,ネヴァービート,スターハイネス,Nijinsky,シル,Forli,Flaunt It,Turn-to,Nothirdchance,Cosmic Bomb,Almahmoud,Promised Land,Pretty Ways,Montparnasse,Edelweiss,Fine Top,Sanelta,Worden,Dulzetta,Northern Dancer,Lady Victoria,Princely Gift,Sash of Honour,Nasrullah,Blue Gem,Hyperion,Inquisition,Never Say Die,Bride Elect,ユアハイネス,スターロツチ,Northern Dancer,Flaming Page,Buckpasser,Quill,Aristophanes,Trevisa,Sir Gaylord,Lea Moon
2011100416,クロフネ,フローレンスガール,フレンチデピュティ,ブルーアヴェニュー,El Corredor,Launch Site,Deputy Minister,Mitterand,Classic Go Go,Eliza Blue,Mr. Greeley,Silvery Swan,Relaunch,Insight to Cope,Vice Regent,Mint Copy,Hold Your Peace,Laredo Lass,Pago Pago,Classic Perfection,Icecapade,コレラ,Gone West,Long Legend,Silver Deputy,Sociable Duck,In Reality,Foggy Note,Copelan,Precise Vision,Northern Dancer,Victoria Regina,Bunty's Flight,Shakney,Speak John,Blue Moon,Bold Ruler,Fortunate Isle,Matrice,Pompilia,Never Bend,Mira Femme,Nearctic,Shenanigans,Roberto,Catania,Mr. Prospector,Secrettame,Reviewer,Lianga,Deputy Minister,Silver Valley,Quack,Unsociable,Intentionally,My Dear Girl,The Axe,Silver Song,Tri Jet,Susan's Girl,Visualizer,Excellently
2015104437,ハーツクライ,トレラピッド,サンデーサイレンス,アイリッシュダンス,Anabaa Blue,Tres Ravi,Halo,Wishing Well,トニービン,ビューパーダンス,Anabaa,Allez Les Trois,Monsun,Tres Magnifique,Hail to Reason,Cosmah,Understanding,Mountain Flower,カンパラ,Severn Bridge,Lyphard,My Bupers,Danzig,Balbonella,Riverman,Allegretta,Konigsstuhl,Mosella,Gay Fandango,Toscadora,Turn-to,Nothirdchance,Cosmic Bomb,Almahmoud,Promised Land,Pretty Ways,Montparnasse,Edelweiss,Kalamoun,State Pension,Hornbeam,Priddy Fair,Northern Dancer,Goofed,Bupers,Princess Revoked,Northern Dancer,Pas de Nom,ゲイメセン,Bamieres,Never Bend,River Lady,Lombard,Anatevka,Dschingis Khan,Konigskronung,Surumu,Monasia,Forli,Gay Violin,Orsini,Tosca Bella
2013101904,ステイゴールド,コスモスプラッシュ,サンデーサイレンス,ゴールデンサッシュ,メジロブライト,スプライトパッサー,Halo,Wishing Well,ディクタス,ダイナサッシュ,メジロライアン,レールデュタン,メイワパッサー,サンサン,Hail to Reason,Cosmah,Understanding,Mountain Flower,Sanctus,Doronic,ノーザンテースト,ロイヤルサッシュ,アンバーシャダイ,メジロチェイサー,マルゼンスキー,ケイツナミ,Buckpasser,バンバレラ,Bald Eagle,Sail Navy,Turn-to,Nothirdchance,Cosmic Bomb,Almahmoud,Promised Land,Pretty Ways,Montparnasse,Edelweiss,Fine Top,Sanelta,Worden,Dulzetta,Northern Dancer,Lady Victoria,Princely Gift,Sash of Honour,ノーザンテースト,クリアアンバー,メジロサンマン,シエリル,Nijinsky,シル,ラディガ,ハイビスカス,Tom Fool,Busanda,Bupers,Ambarella,Nasrullah,Siama,Princequillo,Anchors Aweigh
2012104772,ハービンジャー,ピサノグラフ,Dansili,Penang Pearl,サンデーサイレンス,シンコウラブリイ,デインヒル,Hasili,Bering,Guapa,Halo,Wishing Well,Caerleon,ハッピートレイルズ,Danzig,Razyana,Kahyasi,Kerali,Arctic Tern,Beaune,Shareef Dancer,Sauceboat,Hail to Reason,Cosmah,Understanding,Mountain Flower,Nijinsky,Foreseer,ポツセ,ロイコン,Northern Dancer,Pas de Nom,His Majesty,Spring Adieu,イルドブルボン,Kadissya,High Line,Sookera,Sea-Bird,Bubbling Beauty,Lyphard,Barbra,Northern Dancer,Sweet Alliance,Connaught,Cranberry Sauce,Turn-to,Nothirdchance,Cosmic Bomb,Almahmoud,Promised Land,Pretty Ways,Montparnasse,Edelweiss,Northern Dancer,Flaming Page,Round Table,Regal Gleam,Forli,In Hot Pursuit,High Top,Madelon
2014101228,デュランダル,セレブラール,サンデーサイレンス,サワヤカプリンセス,ボストンハーバー,モンローウォーク,Halo,Wishing Well,ノーザンテースト,スコッチプリンセス,Capote,Harbor Springs,Sir Tristram,Amarissa,Hail to Reason,Cosmah,Understanding,Mountain Flower,Northern Dancer,Lady Victoria,Creme dela Creme,Meadow Saffron,Seattle Slew,Too Bald,Vice Regent,Tinnitus,Sir Ivor,Isolt,Alydar,Amaranda,Turn-to,Nothirdchance,Cosmic Bomb,Almahmoud,Promised Land,Pretty Ways,Montparnasse,Edelweiss,Nearctic,Natalma,Victoria Park,Lady Angela,Olympia,Judy Rullah,High Perch,Meadow Music,Bold Reasoning,My Charmer,Bald Eagle,Hidden Talent,Northern Dancer,Victoria Regina,Restless Wind,Dors,Sir Gaylord,Attica,Round Table,All My Eye,Raise a Native,Sweet Tooth,Bold Lad,Favoletta
2011106314,ハーツクライ,ユーワジョイナー,サンデーサイレンス,アイリッシュダンス,ミルジョージ,サシマサンダー,Halo,Wishing Well,トニービン,ビューパーダンス,Mill Reef,Miss Charisma,ネヴァービート,シアラ,Hail to Reason,Cosmah,Understanding,Mountain Flower,カンパラ,Severn Bridge,Lyphard,My Bupers,Never Bend,Milan Mill,Ragusa,マタテイナ,Never Say Die,Bride Elect,Shantung,Tarara,Turn-to,Nothirdchance,Cosmic Bomb,Almahmoud,Promised Land,Pretty Ways,Montparnasse,Edelweiss,Kalamoun,State Pension,Hornbeam,Priddy Fair,Northern Dancer,Goofed,Bupers,Princess Revoked,Nasrullah,Lalun,Princequillo,Virginia Water,Ribot,Fantan,Grey Sovereign,Zanzara,Nasrullah,Singing Grass,Big Game,Netherton Maid,Sicambre,Barley Corn,Tamerlane,Fairbourne
2013103352,ゴールドアリュール,シルククインビー,サンデーサイレンス,ニキーヤ,キングカメハメハ,ユウサンポリッシュ,Halo,Wishing Well,Nureyev,Reluctant Guest,Kingmambo,マンファス,エルセニョール,エルゼビアー,Hail to Reason,Cosmah,Understanding,Mountain Flower,Northern Dancer,Special,Hostage,Vaguely Royal,Mr. Prospector,Miesque,ラストタイクーン,Pilot Bird,Valdez,Sunrise Sue,Elocutionist,Friendly Relations,Turn-to,Nothirdchance,Cosmic Bomb,Almahmoud,Promised Land,Pretty Ways,Montparnasse,Edelweiss,Nearctic,Natalma,Forli,Thong,Nijinsky,Entente,Vaguely Noble,Shoshanna,Raise a Native,Gold Digger,Nureyev,Pasadoble,トライマイベスト,Mill Princess,Blakeney,The Dancer,Exclusive Native,Sally Stark,Grey Dawn,Sophistry,Gallant Romeo,Strictly Speaking,Nearctic,Flaring Top
