index,着順,race_type,course_len,ground_state,class,peds_0,peds_1,peds_2,peds_3,peds_4,peds_5,peds_6,peds_7,peds_8,peds_9,peds_10,peds_11,peds_12,peds_13,peds_14,peds_15,peds_16,peds_17,peds_18,peds_19,peds_20,peds_21,peds_22,peds_23,peds_24,peds_25,peds_26,peds_27,peds_28,peds_29,peds_30,peds_31,peds_32,peds_33,peds_34,peds_35,peds_36,peds_37,peds_38,peds_39,peds_40,peds_41,peds_42,peds_43,peds_44,peds_45,peds_46,peds_47,peds_48,peds_49,peds_50,peds_51,peds_52,peds_53,peds_54,peds_55,peds_56,peds_57,peds_58,peds_59,peds_60,peds_61
202109010101,1,ダート,1800,良,未勝利,リオンディーズ,マキシムカフェ,キングカメハメハ,シーザリオ,マンハッタンカフェ,カフェピノコ,Kingmambo,マンファス,スペシャルウィーク,キロフプリミエール,サンデーサイレンス,サトルチェンジ,ジェイドロバリー,ピノシェット,Mr. Prospector,Miesque,ラストタイクーン,Pilot Bird,サンデーサイレンス,キャンペンガール,Sadler's Wells,Querida,Halo,Wishing Well,Law Society,Santa Luciana,Mr. Prospector,Number,Storm Cat,ピンクタートル,Raise a Native,Gold Digger,Nureyev,Pasadoble,トライマイベスト,Mill Princess,Blakeney,The Dancer,Halo,Wishing Well,マルゼンスキー,レディーシラオキ,Northern Dancer,Fairy Bridge,Habitat,Principia,Hail to Reason,Cosmah,Understanding,Mountain Flower,Alleged,Bold Bikini,Luciano,Suleika,Raise a Native,Gold Digger,Nijinsky,Special,Storm Bird,Terlingua,Blushing Groom,Turtle Cove
202109010101,2,ダート,1800,良,未勝利,ルーラーシップ,ツィンクルヴェール,キングカメハメハ,エアグルーヴ,サンデーサイレンス,ツィンクルブライド,Kingmambo,マンファス,トニービン,ダイナカール,Halo,Wishing Well,Lyphard,デビルズブライド,Mr. Prospector,Miesque,ラストタイクーン,Pilot Bird,カンパラ,Severn Bridge,ノーザンテースト,シャダイフェザー,Hail to Reason,Cosmah,Understanding,Mountain Flower,Northern Dancer,Goofed,Caro,Satan's Pride,Raise a Native,Gold Digger,Nureyev,Pasadoble,トライマイベスト,Mill Princess,Blakeney,The Dancer,Kalamoun,State Pension,Hornbeam,Priddy Fair,Northern Dancer,Lady Victoria,ガーサント,パロクサイド,Turn-to,Nothirdchance,Cosmic Bomb,Almahmoud,Promised Land,Pretty Ways,Montparnasse,Edelweiss,Nearctic,Natalma,Court Martial,Barra,フォルティノ,Chambord,Crimson Satan,Autumn Pride
202109010101,3,ダート,1800,良,未勝利,マクフィ,ナムラオツウ,Dubawi,Dhelaal,ディープインパクト,パンカティリオ,Dubai Millennium,Zomaradah,Green Desert,Irish Valley,サンデーサイレンス,ウインドインハーヘア,Kingmambo,Punctilious,Seeking the Gold,Colorado Dancer,Deploy,Jawaher,Danzig,Foreign Courier,Irish River,Green Valley,Halo,Wishing Well,Alzao,Burghclere,Mr. Prospector,Miesque,デインヒル,Robertet,Mr. Prospector,Con Game,Shareef Dancer,Fall Aspen,Shirley Heights,Slightly Dangerous,ダンシングブレーヴ,High Tern,Northern Dancer,Pas de Nom,Sir Ivor,Courtly Dee,Riverman,Irish Star,Val de Loir,Sly Pola,Hail to Reason,Cosmah,Understanding,Mountain Flower,Lyphard,Lady Rebecca,Busted,Highclere,Raise a Native,Gold Digger,Nureyev,Pasadoble,Danzig,Razyana,Roberto,Ethics
202109010101,4,ダート,1800,良,未勝利,モーリス,ヤマノローラ,スクリーンヒーロー,メジロフランシス,スペシャルウィーク,ボーイントンキャニオン,グラスワンダー,ランニングヒロイン,カーネギー,メジロモントレー,サンデーサイレンス,キャンペンガール,Gone West,Hometown Queen,Silver Hawk,Ameriflora,サンデーサイレンス,ダイナアクトレス,Sadler's Wells,Detroit,モガミ,メジロクインシー,Halo,Wishing Well,マルゼンスキー,レディーシラオキ,Mr. Prospector,Secrettame,Pleasant Colony,Nijinsky Star,Roberto,Gris Vitesse,Danzig,Graceful Touch,Halo,Wishing Well,ノーザンテースト,モデルスポート,Northern Dancer,Fairy Bridge,Riverman,Derna,Lyphard,ノーラック,フィディオン,メジロボサツ,Hail to Reason,Cosmah,Understanding,Mountain Flower,Nijinsky,シル,セントクレスピン,ミスアシヤガワ,Raise a Native,Gold Digger,Secretariat,Tamerett,His Majesty,Sun Colony,Nijinsky,Chris Evert
202109010101,5,ダート,1800,良,未勝利,ハービンジャー,アンドレルノートル,Dansili,Penang Pearl,サンデーサイレンス,アンブロジン,デインヒル,Hasili,Bering,Guapa,Halo,Wishing Well,Mr. Prospector,バラダ,Danzig,Razyana,Kahyasi,Kerali,Arctic Tern,Beaune,Shareef Dancer,Sauceboat,Hail to Reason,Cosmah,Understanding,Mountain Flower,Raise a Native,Gold Digger,Damascus,Courtly Dee,Northern Dancer,Pas de Nom,His Majesty,Spring Adieu,イルドブルボン,Kadissya,High Line,Sookera,Sea-Bird,Bubbling Beauty,Lyphard,Barbra,Northern Dancer,Sweet Alliance,Connaught,Cranberry Sauce,Turn-to,Nothirdchance,Cosmic Bomb,Almahmoud,Promised Land,Pretty Ways,Montparnasse,Edelweiss,Native Dancer,Raise You,Nashua,Sequence,Sword Dancer,Kerala,Never Bend,Tulle
202109010101,6,ダート,1800,良,未勝利,アロマカフェ,カフェララルー,マンハッタンカフェ,カリーノカフェ,ストラヴィンスキー,Careless Kitten,サンデーサイレンス,サトルチェンジ,ハートレイク,ジャカード,Nureyev,Fire the Groom,Caro,T. C. Kitten,Halo,Wishing Well,Law Society,Santa Luciana,Nureyev,My Darling One,サンシャインボーイ,マリンエクスプレス,Northern Dancer,Special,Blushing Groom,Prospector's Fire,フォルティノ,Chambord,Tom Cat,Needlebug,Hail to Reason,Cosmah,Understanding,Mountain Flower,Alleged,Bold Bikini,Luciano,Suleika,Northern Dancer,Special,Exclusive Native,Princess Marshua,テスコボーイ,ソーダストリーム,スパニッシュイクスプレス,アンジェラス,Nearctic,Natalma,Forli,Thong,Red God,Runaway Bride,Mr. Prospector,Native Street,Grey Sovereign,Ranavalo,Chamossaire,Life Hill,Tom Fool,Jazz Baby,Needles,Flynet
202109010101,7,ダート,1800,良,未勝利,メイショウボーラー,プレイザフィールド,タイキシャトル,ナイスレイズ,スキャン,エンジェルマインド,Devil's Bag,ウェルシュマフィン,Storm Cat,Nice Tradition,Mr. Prospector,Video,Rahy,ウェルデン,Halo,Ballade,Caerleon,Muffitys,Storm Bird,Terlingua,Search Tradition,Nice Dancing,Raise a Native,Gold Digger,Nijinsky,Foreseer,Blushing Groom,Glorious Song,Danzig,Wield,Hail to Reason,Cosmah,Herbager,Miss Swapsco,Nijinsky,Foreseer,Thatch,Contrail,Northern Dancer,South Ocean,Secretariat,Crimson Saint,Nashua,Searching,Kazan,Nice,Native Dancer,Raise You,Nashua,Sequence,Northern Dancer,Flaming Page,Round Table,Regal Gleam,Red God,Runaway Bride,Halo,Ballade,Northern Dancer,Pas de Nom,ジャッジャー,Special
202109010101,8,ダート,1800,良,未勝利,ドゥラメンテ,エルラディユー,キングカメハメハ,アドマイヤグルーヴ,Unbridled's Song,レーヴドフィユ,Kingmambo,マンファス,サンデーサイレンス,エアグルーヴ,Unbridled,Trolley Song,Storm Cat,Bosra Sham,Mr. Prospector,Miesque,ラストタイクーン,Pilot Bird,Halo,Wishing Well,トニービン,ダイナカール,Fappiano,Gana Facil,Caro,Lucky Spell,Storm Bird,Terlingua,Woodman,Korveya,Raise a Native,Gold Digger,Nureyev,Pasadoble,トライマイベスト,Mill Princess,Blakeney,The Dancer,Hail to Reason,Cosmah,Understanding,Mountain Flower,カンパラ,Severn Bridge,ノーザンテースト,シャダイフェザー,Mr. Prospector,Killaloe,Le Fabuleux,Charedi,フォルティノ,Chambord,Lucky Mel,Incantation,Northern Dancer,South Ocean,Secretariat,Crimson Saint,Mr. Prospector,プレイメイト,Riverman,Konafa
202109010101,9,ダート,1800,良,未勝利,ベルシャザール,ディアデム,キングカメハメハ,マルカキャンディ,シンボリクリスエス,ハーレムスウィング,Kingmambo,マンファス,サンデーサイレンス,ジーナロマンティカ,Kris S.,Tee Kay,マンハッタンカフェ,コールミースーン,Mr. Prospector,Miesque,ラストタイクーン,Pilot Bird,Halo,Wishing Well,セクレト,Waya,Roberto,Sharp Queen,Gold Meridian,Tri Argo,サンデーサイレンス,サトルチェンジ,リファーズウィッシュ,コールミーネイム,Raise a Native,Gold Digger,Nureyev,Pasadoble,トライマイベスト,Mill Princess,Blakeney,The Dancer,Hail to Reason,Cosmah,Understanding,Mountain Flower,Northern Dancer,Betty's Secret,Faraway Son,War Path,Hail to Reason,Bramalea,Princequillo,Bridgework,Seattle Slew,Queen Louie,Tri Jet,Hail Proudly,Halo,Wishing Well,Law Society,Santa Luciana,Lyphard,Sally's Wish,アレミロード,ミスティコール
202109010101,10,ダート,1800,良,未勝利,アポロキングダム,ジュシラ,Lemon Drop Kid,Bella Gatto,ネオユニヴァース,コールミーネイム,Kingmambo,Charming Lassie,Storm Cat,Winter Sparkle,サンデーサイレンス,ポインテッドパス,アレミロード,ミスティコール,Mr. Prospector,Miesque,Seattle Slew,Lassie Dear,Storm Bird,Terlingua,Northjet,Turn to Talent,Halo,Wishing Well,Kris,Silken Way,Tom Rolfe,Why Me Lord,What a Pleasure,Miss Cor,Raise a Native,Gold Digger,Nureyev,Pasadoble,Bold Reasoning,My Charmer,Buckpasser,Gay Missile,Northern Dancer,South Ocean,Secretariat,Crimson Saint,Northfields,Jellatina,Turn-to,Hidden Talent,Hail to Reason,Cosmah,Understanding,Mountain Flower,Sharpen Up,Doubly Sure,Shantung,Boulevard,Ribot,Pocahontas,Bold Reasoning,Tomorrowland,Bold Ruler,Grey Flight,Correlation,Momamamu
