,2016103350
peds_0,オルフェーヴル
peds_1,メイビーフォーエヴァー Maybe Forever(英)
peds_2,ステイゴールド
peds_3,オリエンタルアート
peds_4,Zafonic
peds_5,Easy Option
peds_6,サンデーサイレンス Sunday Silence(米)
peds_7,ゴールデンサッシュ
peds_8,メジロマックイーン
peds_9,エレクトロアート
peds_10,Gone West
peds_11,Zaizafon
peds_12,Prince Sabo
peds_13,Brazen Faced
peds_14,Halo
peds_15,Wishing Well
peds_16,ディクタス
peds_17,ダイナサッシュ
peds_18,メジロティターン
peds_19,メジロオーロラ
peds_20,ノーザンテースト
peds_21,グランマスティーヴンス
peds_22,Mr. Prospector
peds_23,Secrettame
peds_24,The Minstrel
peds_25,Mofida
peds_26,Young Generation
peds_27,Jubilee Song
peds_28,ボールドアンドフリー
peds_29,Maurine
peds_30,Hail to Reason
peds_31,Cosmah
peds_32,Understanding
peds_33,Mountain Flower
peds_34,Sanctus
peds_35,Doronic
peds_36,ノーザンテースト
peds_37,ロイヤルサッシュ
peds_38,メジロアサマ
peds_39,シエリル
peds_40,リマンド
peds_41,メジロアイリス
peds_42,Northern Dancer
peds_43,Lady Victoria
peds_44,Lt. Stevens
peds_45,Dhow
peds_46,Raise a Native
peds_47,Gold Digger
peds_48,Secretariat
peds_49,Tamerett
peds_50,Northern Dancer
peds_51,Fleur
peds_52,Right Tack
peds_53,Wold Lass
peds_54,Balidar
peds_55,Brig O'Doon
peds_56,Song
peds_57,Sylvanecte
peds_58,Bold Lad
peds_59,Free and Easy
peds_60,Worden
peds_61,Muscida
