,2018100943
peds_0,テイエムオペラオー
peds_1,テイエムカルメン
peds_2,オペラハウス Opera House(英)
peds_3,ワンスウエド Once Wed(米)
peds_4,タイキシャトル
peds_5,ポニーガール
peds_6,Sadler's Wells (米)
peds_7,Colorspin
peds_8,Blushing Groom (仏)
peds_9,Noura
peds_10,Devil's Bag
peds_11,ウェルシュマフィン Welsh Muffin(愛)
peds_12,Seattle Slew
peds_13,ルーズブルーマーズ Loose Bloomers(米)
peds_14,Northern Dancer
peds_15,Fairy Bridge
peds_16,High Top
peds_17,Reprocolor
peds_18,Red God
peds_19,Runaway Bride
peds_20,Key to the Kingdom
peds_21,River Guide
peds_22,Halo
peds_23,Ballade
peds_24,Caerleon
peds_25,Muffitys
peds_26,Bold Reasoning
peds_27,My Charmer
peds_28,Deputy Minister
peds_29,Late Bloomer
peds_30,Nearctic
peds_31,Natalma
peds_32,Bold Reason
peds_33,Special
peds_34,Derring-Do
peds_35,Camenae
peds_36,Jimmy Reppin
peds_37,Blue Queen
peds_38,Nasrullah
peds_39,Spring Run
peds_40,Wild Risk
peds_41,Aimee
peds_42,Bold Ruler
peds_43,Key Bridge
peds_44,Drone
peds_45,Blue Canoe
peds_46,Hail to Reason
peds_47,Cosmah
peds_48,Herbager
peds_49,Miss Swapsco
peds_50,Nijinsky
peds_51,Foreseer
peds_52,Thatch
peds_53,Contrail
peds_54,Boldnesian
peds_55,Reason to Earn
peds_56,Poker
peds_57,Fair Charmer
peds_58,Vice Regent
peds_59,Mint Copy
peds_60,Stage Door Johnny
peds_61,Dunce Cap
