,2017103685
peds_0,トーセンラー
peds_1,アロープラネット
peds_2,ディープインパクト
peds_3,プリンセスオリビア Princess Olivia(米)
peds_4,ブライアンズタイム Brian's Time(米)
peds_5,アローキャリー
peds_6,サンデーサイレンス Sunday Silence(米)
peds_7,ウインドインハーヘア Wind in Her Hair(愛)
peds_8,Lycius
peds_9,Dance Image
peds_10,Roberto
peds_11,Kelley's Day
peds_12,ラストタイクーン Last Tycoon(愛)
peds_13,アロールーシー
peds_14,Halo
peds_15,Wishing Well
peds_16,Alzao
peds_17,Burghclere
peds_18,Mr. Prospector
peds_19,Lypatia
peds_20,Sadler's Wells
peds_21,Diamond Spring
peds_22,Hail to Reason
peds_23,Bramalea
peds_24,Graustark
peds_25,Golden Trail
peds_26,トライマイベスト
peds_27,Mill Princess
peds_28,サンキリコ
peds_29,ソーミユール
peds_30,Hail to Reason
peds_31,Cosmah
peds_32,Understanding
peds_33,Mountain Flower
peds_34,Lyphard
peds_35,Lady Rebecca
peds_36,Busted
peds_37,Highclere
peds_38,Raise a Native
peds_39,Gold Digger
peds_40,Lyphard
peds_41,Hypatia
peds_42,Northern Dancer
peds_43,Fairy Bridge
peds_44,Vaguely Noble
peds_45,Dumfries
peds_46,Turn-to
peds_47,Nothirdchance
peds_48,Nashua
peds_49,Rarelea
peds_50,Ribot
peds_51,Flower Bowl
peds_52,Hasty Road
peds_53,Sunny Vale
peds_54,Northern Dancer
peds_55,Sex Appeal
peds_56,Mill Reef
peds_57,Irish Lass
peds_58,リィフォー
peds_59,Nell's Briquette
peds_60,アローエクスプレス
peds_61,マーキュリーアロー
