,race_time,race_id,race_name
0,0950,202504010401,3歳未勝利
1,0955,202508020601,3歳未勝利
2,1005,202505020601,3歳未勝利
3,1015,202504010402,3歳未勝利
4,1025,202508020602,3歳未勝利
5,1035,202505020602,3歳未勝利
6,1045,202504010403,3歳未勝利
7,1055,202508020603,3歳未勝利
8,1105,202505020603,3歳未勝利
9,1115,202504010404,4歳以上障害未勝利
10,1125,202508020604,3歳未勝利
11,1135,202505020604,3歳未勝利
12,1205,202504010405,3歳未勝利
13,1215,202508020605,3歳未勝利
14,1225,202505020605,3歳1勝クラス
15,1235,202504010406,3歳未勝利
16,1245,202508020606,3歳1勝クラス
17,1255,202505020606,4歳以上1勝クラス
18,1305,202504010407,4歳以上1勝クラス
19,1315,202508020607,3歳1勝クラス
20,1325,202505020607,4歳以上2勝クラス
21,1335,202504010408,4歳以上1勝クラス
22,1345,202508020608,4歳以上1勝クラス
23,1355,202505020608,4歳以上1勝クラス
24,1405,202504010409,ゆきつばき賞
25,1415,202508020609,烏丸S
26,1425,202505020609,日吉特別
27,1440,202504010410,五泉特別
28,1450,202508020610,橘S
29,1501,202505020610,メトロポリタンS
30,1520,202504010411,谷川岳S
31,1530,202508020611,平城京S
32,1540,202505020611,NHKマイルC
33,1601,202504010412,4歳以上1勝クラス
34,1610,202508020612,4歳以上2勝クラス
35,1630,202505020612,立夏S
