,race_time,race_id,race_name
0,0950,202501020501,2歳未勝利
1,1001,202509040101,2歳未勝利
2,1010,202506040101,3歳以上障害未勝利
3,1025,202501020502,2歳未勝利
4,1035,202509040102,2歳未勝利
5,1045,202506040102,2歳未勝利
6,1055,202501020503,3歳未勝利
7,1105,202509040103,3歳未勝利
8,1115,202506040103,2歳未勝利
9,1125,202501020504,3歳未勝利
10,1135,202509040104,3歳未勝利
11,1145,202506040104,3歳未勝利
12,1215,202501020505,2歳新馬
13,1225,202509040105,2歳新馬
14,1235,202506040105,2歳新馬
15,1245,202501020506,3歳未勝利
16,1255,202509040106,2歳新馬
17,1305,202506040106,2歳新馬
18,1315,202501020507,3歳以上1勝クラス
19,1325,202509040107,3歳以上1勝クラス
20,1335,202506040107,3歳未勝利
21,1345,202501020508,3歳以上1勝クラス
22,1355,202509040108,3歳以上1勝クラス
23,1405,202506040108,3歳以上1勝クラス
24,1415,202501020509,富良野特別
25,1425,202509040109,出石特別
26,1435,202506040109,古作特別
27,1450,202501020510,札幌スポニチ賞
28,1501,202509040110,西宮S
29,1510,202506040110,白井特別
30,1525,202501020511,札幌2歳S
31,1535,202509040111,エニフS
32,1545,202506040111,京成杯AH
33,1605,202501020512,3歳以上1勝クラス
34,1615,202509040112,3歳以上1勝クラス
35,1630,202506040112,3歳以上1勝クラス
