,race_time,race_id,race_name
0,0945,202509040701,3歳以上障害未勝利
1,1000,202506040701,2歳未勝利
2,1020,202509040702,2歳未勝利
3,1035,202506040702,2歳未勝利
4,1050,202509040703,2歳未勝利
5,1105,202506040703,2歳未勝利
6,1120,202509040704,2歳未勝利
7,1135,202506040704,2歳新馬
8,1210,202509040705,2歳新馬
9,1225,202506040705,2歳新馬
10,1240,202509040706,2歳新馬
11,1255,202506040706,3歳以上1勝クラス
12,1310,202509040707,3歳以上1勝クラス
13,1325,202506040707,3歳以上1勝クラス
14,1340,202509040708,3歳以上1勝クラス
15,1355,202506040708,3歳以上1勝クラス
16,1415,202509040709,北摂特別
17,1430,202506040709,木更津特別
18,1450,202509040710,ムーンライトHC
19,1505,202506040710,内房S
20,1530,202509040711,神戸新聞杯
21,1545,202506040711,オールカマー
22,1610,202509040712,3歳以上2勝クラス
23,1630,202506040712,3歳以上2勝クラス
