index,着順,race_type,course_len,ground_state,class,peds_0,peds_1,peds_2,peds_3,peds_4,peds_5,peds_6,peds_7,peds_8,peds_9,peds_10,peds_11,peds_12,peds_13,peds_14,peds_15,peds_16,peds_17,peds_18,peds_19,peds_20,peds_21,peds_22,peds_23,peds_24,peds_25,peds_26,peds_27,peds_28,peds_29,peds_30,peds_31,peds_32,peds_33,peds_34,peds_35,peds_36,peds_37,peds_38,peds_39,peds_40,peds_41,peds_42,peds_43,peds_44,peds_45,peds_46,peds_47,peds_48,peds_49,peds_50,peds_51,peds_52,peds_53,peds_54,peds_55,peds_56,peds_57,peds_58,peds_59,peds_60,peds_61
202107010101,1,ダート,1800,良,未勝利,メイショウボーラー,エーシンピュリティ,タイキシャトル,ナイスレイズ,アグネスタキオン,パッションストーム,Devil's Bag,ウェルシュマフィン,Storm Cat,Nice Tradition,サンデーサイレンス,アグネスフローラ,ダンシングブレーヴ,ゴールデンハピネス,Halo,Ballade,Caerleon,Muffitys,Storm Bird,Terlingua,Search Tradition,Nice Dancing,Halo,Wishing Well,ロイヤルスキー,アグネスレディー,Lyphard,Navajo Princess,Sanglamore,マプティットジョリィ,Hail to Reason,Cosmah,Herbager,Miss Swapsco,Nijinsky,Foreseer,Thatch,Contrail,Northern Dancer,South Ocean,Secretariat,Crimson Saint,Nashua,Searching,Kazan,Nice,Hail to Reason,Cosmah,Understanding,Mountain Flower,Raja Baba,Coz o'Nijinsky,リマンド,イコマエイカン,Northern Dancer,Goofed,Drone,Olmec,Sharpen Up,Ballinderry,Northern Dancer,Ballade
202107010101,2,ダート,1800,良,未勝利,マジェスティックウォリアー,ピエナサクラ,A.P. Indy,Dream Supreme,アグネスタキオン,ピエナフローラ,Seattle Slew,Weekend Surprise,Seeking the Gold,Spinning Round,サンデーサイレンス,アグネスフローラ,タイキシャトル,グリンパサー,Bold Reasoning,My Charmer,Secretariat,Lassie Dear,Mr. Prospector,Con Game,Dixieland Band,Take Heart,Halo,Wishing Well,ロイヤルスキー,アグネスレディー,Devil's Bag,ウェルシュマフィン,Vice Regent,パスオールホープ,Boldnesian,Reason to Earn,Poker,Fair Charmer,Bold Ruler,Somethingroyal,Buckpasser,Gay Missile,Raise a Native,Gold Digger,Buckpasser,Broadway,Northern Dancer,Mississippi Mud,Secretariat,Deck Stewardess,Hail to Reason,Cosmah,Understanding,Mountain Flower,Raja Baba,Coz o'Nijinsky,リマンド,イコマエイカン,Halo,Ballade,Caerleon,Muffitys,Northern Dancer,Victoria Regina,Damascus,Pass all Flags
202107010101,3,ダート,1800,良,未勝利,ダイワメジャー,テーオールネサンス,サンデーサイレンス,スカーレットブーケ,クロフネ,ユーモレスク,Halo,Wishing Well,ノーザンテースト,スカーレットインク,フレンチデピュティ,ブルーアヴェニュー,アフリート,アリーウイン,Hail to Reason,Cosmah,Understanding,Mountain Flower,Northern Dancer,Lady Victoria,Crimson Satan,Consentida,Deputy Minister,Mitterand,Classic Go Go,Eliza Blue,Mr. Prospector,Polite Lady,Alydar,Fleet Victress,Turn-to,Nothirdchance,Cosmic Bomb,Almahmoud,Promised Land,Pretty Ways,Montparnasse,Edelweiss,Nearctic,Natalma,Victoria Park,Lady Angela,Spy Song,Papila,Beau Max,La Menina,Vice Regent,Mint Copy,Hold Your Peace,Laredo Lass,Pago Pago,Classic Perfection,Icecapade,コレラ,Raise a Native,Gold Digger,Venetian Jester,Friendly Ways,Raise a Native,Sweet Tooth,King of the Tudors,Countess Fleet
202107010101,4,ダート,1800,良,未勝利,スクリーンヒーロー,カイアナイト,グラスワンダー,ランニングヒロイン,シンボリクリスエス,タンザナイト,Silver Hawk,Ameriflora,サンデーサイレンス,ダイナアクトレス,Kris S.,Tee Kay,サンデーサイレンス,キャサリーンパー,Roberto,Gris Vitesse,Danzig,Graceful Touch,Halo,Wishing Well,ノーザンテースト,モデルスポート,Roberto,Sharp Queen,Gold Meridian,Tri Argo,Halo,Wishing Well,Riverman,Regal Exception,Hail to Reason,Bramalea,Amerigo,Matchiche,Northern Dancer,Pas de Nom,His Majesty,Pi Phi Gal,Hail to Reason,Cosmah,Understanding,Mountain Flower,Northern Dancer,Lady Victoria,モデルフール,マジックゴデイス,Hail to Reason,Bramalea,Princequillo,Bridgework,Seattle Slew,Queen Louie,Tri Jet,Hail Proudly,Hail to Reason,Cosmah,Understanding,Mountain Flower,Never Bend,River Lady,Ribot,Rajput Princess
202107010101,5,ダート,1800,良,未勝利,スクリーンヒーロー,エスジーブルーム,グラスワンダー,ランニングヒロイン,アフリート,エスジービアンカ,Silver Hawk,Ameriflora,サンデーサイレンス,ダイナアクトレス,Mr. Prospector,Polite Lady,マルゼンスキー,チェリーダッチェス,Roberto,Gris Vitesse,Danzig,Graceful Touch,Halo,Wishing Well,ノーザンテースト,モデルスポート,Raise a Native,Gold Digger,Venetian Jester,Friendly Ways,Nijinsky,シル,マンオブビィジョン,ヒダカチェリー,Hail to Reason,Bramalea,Amerigo,Matchiche,Northern Dancer,Pas de Nom,His Majesty,Pi Phi Gal,Hail to Reason,Cosmah,Understanding,Mountain Flower,Northern Dancer,Lady Victoria,モデルフール,マジックゴデイス,Native Dancer,Raise You,Nashua,Sequence,Tom Fool,Venice,Green Ticket,Ways to Learn,Northern Dancer,Flaming Page,Buckpasser,Quill,Never Say Die,Cawston's Pride,コダマ,ストーミーセツシヨン
202107010101,6,ダート,1800,良,未勝利,キズナ,マザーウェル,ディープインパクト,キャットクイル,シンボリクリスエス,シンコウラブリイ,サンデーサイレンス,ウインドインハーヘア,Storm Cat,Pacific Princess,Kris S.,Tee Kay,Caerleon,ハッピートレイルズ,Halo,Wishing Well,Alzao,Burghclere,Storm Bird,Terlingua,Damascus,Fiji,Roberto,Sharp Queen,Gold Meridian,Tri Argo,Nijinsky,Foreseer,ポツセ,ロイコン,Hail to Reason,Cosmah,Understanding,Mountain Flower,Lyphard,Lady Rebecca,Busted,Highclere,Northern Dancer,South Ocean,Secretariat,Crimson Saint,Sword Dancer,Kerala,Acropolis,Rififi,Hail to Reason,Bramalea,Princequillo,Bridgework,Seattle Slew,Queen Louie,Tri Jet,Hail Proudly,Northern Dancer,Flaming Page,Round Table,Regal Gleam,Forli,In Hot Pursuit,High Top,Madelon
202107010101,7,ダート,1800,良,未勝利,ガルボ,トゥファーアウェイ,マンハッタンカフェ,ヤマトダマシイ,チチカステナンゴ,クレープシュゼット,サンデーサイレンス,サトルチェンジ,ジェネラス,ハハゴゼン,Smadoun,スマラ,アグネスタキオン,ミルフィーユ,Halo,Wishing Well,Law Society,Santa Luciana,Caerleon,Doff the Derby,ファストトパーズ,ケイテイルート,Kaldoun,Mossma,Antheus,Small Partie,サンデーサイレンス,アグネスフローラ,リアルシャダイ,ブロッソミングビューティ,Hail to Reason,Cosmah,Understanding,Mountain Flower,Alleged,Bold Bikini,Luciano,Suleika,Nijinsky,Foreseer,Master Derby,Margarethen,Far North,Pink Topaze,ダンディルート,タイズキ,Caro,Katana,Tip Moss,Ticma,Northern Dancer,Apachee,Fabulous Dancer,Summer Parties,Halo,Wishing Well,ロイヤルスキー,アグネスレディー,Roberto,Desert Vixen,Little Current,Crab Apple Lane
202107010101,8,ダート,1800,良,未勝利,トーセンジョーダン,バゴラグーン,ジャングルポケット,エヴリウィスパー,バゴ,オレンジピール,トニービン,ダンスチャーマー,ノーザンテースト,クラフテイワイフ,Nashwan,Moonlight's Box,サンデーサイレンス,バッフドオレンジ,カンパラ,Severn Bridge,Nureyev,Skillful Joy,Northern Dancer,Lady Victoria,Crafty Prospector,Wife Mistress,Blushing Groom,Height of Fashion,Nureyev,Coup de Genie,Halo,Wishing Well,Exclusive Native,Sally Stark,Kalamoun,State Pension,Hornbeam,Priddy Fair,Northern Dancer,Special,Nodouble,Skillful Miss,Nearctic,Natalma,Victoria Park,Lady Angela,Mr. Prospector,Real Crafty Lady,Secretariat,Political Payoff,Red God,Runaway Bride,Bustino,Highclere,Northern Dancer,Special,Mr. Prospector,Coup de Folie,Hail to Reason,Cosmah,Understanding,Mountain Flower,Raise a Native,Exclusive,Graustark,Sally Ship
202107010101,9,ダート,1800,良,未勝利,エピファネイア,マヤノロシュニ,シンボリクリスエス,シーザリオ,マンハッタンカフェ,ジゼールペン,Kris S.,Tee Kay,スペシャルウィーク,キロフプリミエール,サンデーサイレンス,サトルチェンジ,Cozzene,Garconniere,Roberto,Sharp Queen,Gold Meridian,Tri Argo,サンデーサイレンス,キャンペンガール,Sadler's Wells,Querida,Halo,Wishing Well,Law Society,Santa Luciana,Caro,Ride the Trails,ゲイメセン,Greedy of Gain,Hail to Reason,Bramalea,Princequillo,Bridgework,Seattle Slew,Queen Louie,Tri Jet,Hail Proudly,Halo,Wishing Well,マルゼンスキー,レディーシラオキ,Northern Dancer,Fairy Bridge,Habitat,Principia,Hail to Reason,Cosmah,Understanding,Mountain Flower,Alleged,Bold Bikini,Luciano,Suleika,フォルティノ,Chambord,Prince John,Wildwook,Vaguely Noble,Gay Missile,Habitat,Gently
202107010101,10,ダート,1800,良,未勝利,エイシンヒカリ,ハローオンザヒル,ディープインパクト,キャタリナ,シンボリクリスエス,レミニセントリー,サンデーサイレンス,ウインドインハーヘア,Storm Cat,Carolina Saga,Kris S.,Tee Kay,Affirmed,エンディアーリングリー,Halo,Wishing Well,Alzao,Burghclere,Storm Bird,Terlingua,Caro,Key to the Saga,Roberto,Sharp Queen,Gold Meridian,Tri Argo,Exclusive Native,Won't Tell You,Lyphard,So Endearing,Hail to Reason,Cosmah,Understanding,Mountain Flower,Lyphard,Lady Rebecca,Busted,Highclere,Northern Dancer,South Ocean,Secretariat,Crimson Saint,フォルティノ,Chambord,Key to the Mint,Sea Saga,Hail to Reason,Bramalea,Princequillo,Bridgework,Seattle Slew,Queen Louie,Tri Jet,Hail Proudly,Raise a Native,Exclusive,Crafty Admiral,Scarlet Ribbon,Northern Dancer,Goofed,Raise a Native,Straight Deal
