,peds_0,peds_1,peds_2,peds_3,peds_4,peds_5,peds_6,peds_7,peds_8,peds_9,peds_10,peds_11,peds_12,peds_13,peds_14,peds_15,peds_16,peds_17,peds_18,peds_19,peds_20,peds_21,peds_22,peds_23,peds_24,peds_25,peds_26,peds_27,peds_28,peds_29,peds_30,peds_31,peds_32,peds_33,peds_34,peds_35,peds_36,peds_37,peds_38,peds_39,peds_40,peds_41,peds_42,peds_43,peds_44,peds_45,peds_46,peds_47,peds_48,peds_49,peds_50,peds_51,peds_52,peds_53,peds_54,peds_55,peds_56,peds_57,peds_58,peds_59,peds_60,peds_61
2019104915,トーセンラー,マチカネハヤテ,ディープインパクト,プリンセスオリビア,サクラバクシンオー,ベルセゾン,サンデーサイレンス,ウインドインハーヘア,Lycius,Dance Image,サクラユタカオー,サクラハゴロモ,ベリファ,ヴアインゴールド,Halo,Wishing Well,Alzao,Burghclere,Mr. Prospector,Lypatia,Sadler's Wells,Diamond Spring,テスコボーイ,アンジェリカ,ノーザンテースト,クリアアンバー,Lyphard,Belga,Mr. Prospector,Chancy Dance,Hail to Reason,Cosmah,Understanding,Mountain Flower,Lyphard,Lady Rebecca,Busted,Highclere,Raise a Native,Gold Digger,Lyphard,Hypatia,Northern Dancer,Fairy Bridge,Vaguely Noble,Dumfries,Princely Gift,Suncourt,ネヴァービート,スターハイネス,Northern Dancer,Lady Victoria,Ambiopoise,One Clear Call,Northern Dancer,Goofed,Le Fabuleux,Belle de Retz,Raise a Native,Gold Digger,Bold Reason,Hasty Hitter
2019106129,ジャングルポケット,ショウナンハウメア,トニービン,ダンスチャーマー,キングカメハメハ,アイシーサイレンス,カンパラ,Severn Bridge,Nureyev,Skillful Joy,Kingmambo,マンファス,サンデーサイレンス,アイシーゴーグル,Kalamoun,State Pension,Hornbeam,Priddy Fair,Northern Dancer,Special,Nodouble,Skillful Miss,Mr. Prospector,Miesque,ラストタイクーン,Pilot Bird,Halo,Wishing Well,ロイヤルスキー,シャダイアイバー,ゼダーン,Khairunissa,オンリーフォアライフ,Lorelei,Hyperion,Thicket,Preciptic,Campanette,Nearctic,Natalma,Forli,Thong,Noholme,Abla-Jay,Daryl's Joy,Poliniss,Raise a Native,Gold Digger,Nureyev,Pasadoble,トライマイベスト,Mill Princess,Blakeney,The Dancer,Hail to Reason,Cosmah,Understanding,Mountain Flower,Raja Baba,Coz o'Nijinsky,ノーザンテースト,サワーオレンジ
2019104702,ロードカナロア,カタマチボタン,キングカメハメハ,レディブラッサム,ダンスインザダーク,タヤスブルーム,Kingmambo,マンファス,Storm Cat,サラトガデュー,サンデーサイレンス,ダンシングキイ,Caerleon,ゲイロレンヌ,Mr. Prospector,Miesque,ラストタイクーン,Pilot Bird,Storm Bird,Terlingua,Cormorant,Super Luna,Halo,Wishing Well,Nijinsky,Key Partner,Nijinsky,Foreseer,Fabulous Dancer,Gay Spring,Raise a Native,Gold Digger,Nureyev,Pasadoble,トライマイベスト,Mill Princess,Blakeney,The Dancer,Northern Dancer,South Ocean,Secretariat,Crimson Saint,His Majesty,Song Sparrow,In Reality,Alada,Hail to Reason,Cosmah,Understanding,Mountain Flower,Northern Dancer,Flaming Page,Key to the Mint,Native Partner,Northern Dancer,Flaming Page,Round Table,Regal Gleam,Northern Dancer,Last of the Line,Free Round,Grey Autumn
2019100170,ミッキーアイル,ワンズガーホッド,ディープインパクト,スターアイル,マイネルラヴ,エールノコイビト,サンデーサイレンス,ウインドインハーヘア,ロックオブジブラルタル,アイルドフランス,Seeking the Gold,Heart of Joy,Caerleon,グレンビーサマー,Halo,Wishing Well,Alzao,Burghclere,デインヒル,Offshore Boom,Nureyev,ステラマドリッド,Mr. Prospector,Con Game,リィフォー,Mythographer,Nijinsky,Foreseer,General Assembly,What a Summer,Hail to Reason,Cosmah,Understanding,Mountain Flower,Lyphard,Lady Rebecca,Busted,Highclere,Danzig,Razyana,Be My Guest,Push a Button,Northern Dancer,Special,Alydar,My Juliet,Raise a Native,Gold Digger,Buckpasser,Broadway,Lyphard,Klaizia,Secretariat,Arachne,Northern Dancer,Flaming Page,Round Table,Regal Gleam,Secretariat,Exclusive Dancer,What Luck,Summer Classic
2019103672,ビッグアーサー,ビーフィットウォー,サクラバクシンオー,シヤボナ,ウォーエンブレム,ビーサイレント,サクラユタカオー,サクラハゴロモ,Kingmambo,Relish,Our Emblem,Sweetest Lady,サンデーサイレンス,グローバルダイナ,テスコボーイ,アンジェリカ,ノーザンテースト,クリアアンバー,Mr. Prospector,Miesque,Sadler's Wells,Reloy,Mr. Prospector,Personal Ensign,Lord at War,Sweetest Roman,Halo,Wishing Well,ノーザンテースト,グローブターフ,Princely Gift,Suncourt,ネヴァービート,スターハイネス,Northern Dancer,Lady Victoria,Ambiopoise,One Clear Call,Raise a Native,Gold Digger,Nureyev,Pasadoble,Northern Dancer,Fairy Bridge,Liloy,Rescousse,Raise a Native,Gold Digger,Private Account,Grecian Banner,General,Luna de Miel,The Pruner,I Also,Hail to Reason,Cosmah,Understanding,Mountain Flower,Northern Dancer,Lady Victoria,パーソロン,ロイヤルアグリーメント
2019110108,American Pharoah,Henny Jenney,Pioneerof the Nile,Littleprincessemma,ヘニーヒューズ,Delizia,エンパイアメーカー,Star of Goshen,Yankee Gentleman,Exclusive Rosette,ヘネシー,Meadow Flyer,Distant View,Felidia,Unbridled,Toussaud,Lord at War,Castle Eight,Storm Cat,Key Phrase,Ecliptical,Zetta Jet,Storm Cat,Island Kitty,Meadowlake,Shortley,Mr. Prospector,Seven Springs,Golden Fleece,Exclusive Fable,Fappiano,Gana Facil,El Gran Senor,Image of Reality,General,Luna de Miel,Key to the Kingdom,Her Native,Storm Bird,Terlingua,Flying Paster,Sown,Exclusive Native,Minnetonka,Tri Jet,Queen Zetta,Storm Bird,Terlingua,Hawaii,T. C. Kitten,Hold Your Peace,Suspicious Native,Hagley,Short Winded,Raise a Native,Gold Digger,Irish River,La Trinite,Nijinsky,Exotic Treat,Exclusive Native,Ancient Fables
2019103955,シルバーステート,メイショウホノボノ,ディープインパクト,シルヴァースカヤ,メイショウサムソン,シャドウスプリング,サンデーサイレンス,ウインドインハーヘア,Silver Hawk,Boubskaia,オペラハウス,マイヴィヴィアン,デインヒル,アピーリングラス,Halo,Wishing Well,Alzao,Burghclere,Roberto,Gris Vitesse,Niniski,Frenetique,Sadler's Wells,Colorspin,ダンシングブレーヴ,ウイルプリンセス,Danzig,Razyana,Cutlass,Appealing Taste,Hail to Reason,Cosmah,Understanding,Mountain Flower,Lyphard,Lady Rebecca,Busted,Highclere,Hail to Reason,Bramalea,Amerigo,Matchiche,Nijinsky,Virginia Hills,Tyrant,Femina,Northern Dancer,Fairy Bridge,High Top,Reprocolor,Lyphard,Navajo Princess,サンプリンス,エール,Northern Dancer,Pas de Nom,His Majesty,Spring Adieu,Damascus,Aphonia,Valid Appeal,Out to Lunch
2019102407,エピファネイア,サマールナ,シンボリクリスエス,シーザリオ,アドマイヤムーン,パシアン,Kris S.,Tee Kay,スペシャルウィーク,キロフプリミエール,エンドスウィープ,マイケイティーズ,サクラユタカオー,ビューティライダー,Roberto,Sharp Queen,Gold Meridian,Tri Argo,サンデーサイレンス,キャンペンガール,Sadler's Wells,Querida,フォーティナイナー,Broom Dance,サンデーサイレンス,ケイティーズファースト,テスコボーイ,アンジェリカ,ダッパーダン,アカネムラサキ,Hail to Reason,Bramalea,Princequillo,Bridgework,Seattle Slew,Queen Louie,Tri Jet,Hail Proudly,Halo,Wishing Well,マルゼンスキー,レディーシラオキ,Northern Dancer,Fairy Bridge,Habitat,Principia,Mr. Prospector,File,Dance Spell,Witching Hour,Halo,Wishing Well,Kris,Katies,Princely Gift,Suncourt,ネヴァービート,スターハイネス,Ribot,So Chic,ネプテューヌス,タマコダマ
2019100171,イスラボニータ,イナズマアマリリス,フジキセキ,イスラコジーン,スエヒロコマンダー,イナズマラム,サンデーサイレンス,ミルレーサー,Cozzene,Isla Mujeres,コマンダーインチーフ,スエヒロジョウオー,ラムタラ,イナズマクロス,Halo,Wishing Well,Le Fabuleux,Marston's Mill,Caro,Ride the Trails,Crafty Prospector,Lido Isle,ダンシングブレーヴ,Slightly Dangerous,トウショウペガサス,イセスズカ,Nijinsky,Snow Bride,シービークロス,ポーロニアオリオン,Hail to Reason,Cosmah,Understanding,Mountain Flower,Wild Risk,Anguar,In Reality,Millicent,フォルティノ,Chambord,Prince John,Wildwook,Mr. Prospector,Real Crafty Lady,Far North,She Is Gorgeous,Lyphard,Navajo Princess,Roberto,Where You Lead,ダンディルート,ソシアルトウショウ,マルゼンスキー,サリュウエイシヨン,Northern Dancer,Flaming Page,Blushing Groom,Awaasif,フォルティノ,ズイシヨウ,セダン,ミスオリオン
2019106190,ダイワメジャー,ハッピーノリチャン,サンデーサイレンス,スカーレットブーケ,サクラバクシンオー,ラストワルツ,Halo,Wishing Well,ノーザンテースト,スカーレットインク,サクラユタカオー,サクラハゴロモ,ゼンノロブロイ,パーフェクトサークル,Hail to Reason,Cosmah,Understanding,Mountain Flower,Northern Dancer,Lady Victoria,Crimson Satan,Consentida,テスコボーイ,アンジェリカ,ノーザンテースト,クリアアンバー,サンデーサイレンス,ローミンレイチェル,Caerleon,Fair Salinia,Turn-to,Nothirdchance,Cosmic Bomb,Almahmoud,Promised Land,Pretty Ways,Montparnasse,Edelweiss,Nearctic,Natalma,Victoria Park,Lady Angela,Spy Song,Papila,Beau Max,La Menina,Princely Gift,Suncourt,ネヴァービート,スターハイネス,Northern Dancer,Lady Victoria,Ambiopoise,One Clear Call,Halo,Wishing Well,マイニング,One Smart Lady,Nijinsky,Foreseer,Petingo,Fair Arabella
