,着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人気,馬体重,調教師,course_len,weather,race_type,ground_state,date,class,horse_id,jockey_id,通過,上り
202303010101,1,8,14,ヴィラーゴスリーブ,牝3,51.0,鷲頭虎太,0:1:48.1,,2.4,1.0,478,[西] 藤原英昭,1700,曇,ダート,良,2023年04月08日,未勝利,2020103599,01202,2-3-2-2,39.1
202303010101,2,3,4,アンジュール,牝3,51.0,西塚洸二,0:1:48.3,1.1/4,6.9,3.0,406,[東] 佐藤吉勝,1700,曇,ダート,良,2023年04月08日,未勝利,2020104884,01200,1-1-1-1,39.4
202303010101,3,8,15,ノーブルマルシェ,牝3,52.0,小林脩斗,0:1:48.6,1.1/2,7.3,4.0,446,[東] 久保田貴,1700,曇,ダート,良,2023年04月08日,未勝利,2020104636,01183,4-5-4-3,39.5
202303010101,4,4,6,ブレードランナー,牝3,54.0,丹内祐次,0:1:49.0,2.1/2,7.5,5.0,446,[東] 尾関知人,1700,曇,ダート,良,2023年04月08日,未勝利,2020107089,01091,7-7-4-4,39.8
202303010101,5,6,10,ユアソング,牝3,53.0,秋山稔樹,0:1:49.8,5,17.7,6.0,446,[西] 高橋義忠,1700,曇,ダート,良,2023年04月08日,未勝利,2020104849,01181,2-2-2-4,40.8
202303010101,6,6,11,フクノデイジー,牝3,54.0,菊沢一樹,0:1:50.0,1,116.7,13.0,434,[東] 村田一誠,1700,曇,ダート,良,2023年04月08日,未勝利,2020101462,01161,14-14-12-12,39.1
202303010101,7,5,8,ジアッシズ,牝3,54.0,富田暁,0:1:50.0,ハナ,4.0,2.0,478,[西] 牧田和弥,1700,曇,ダート,良,2023年04月08日,未勝利,2020102766,01168,8-8-7-7,40.4
202303010101,8,2,2,サウンドシエル,牝3,50.0,河原田菜,0:1:50.0,クビ,57.6,9.0,484,[西] 安達昭夫,1700,曇,ダート,良,2023年04月08日,未勝利,2020106887,01204,4-3-6-6,40.7
202303010101,9,7,12,レインボーティアラ,牝3,54.0,丸山元気,0:1:50.6,3.1/2,53.7,8.0,416,[東] 辻哲英,1700,曇,ダート,良,2023年04月08日,未勝利,2020103480,01127,10-10-8-8,40.9
202303010101,10,5,9,マリノファルコン,牝3,54.0,柴田善臣,0:1:50.8,1.1/4,90.5,11.0,506,[東] 水野貴広,1700,曇,ダート,良,2023年04月08日,未勝利,2020101426,00641,13-13-12-12,40.0
202303010101,11,7,13,ミズカガミ,牝3,51.0,佐々木大,0:1:51.1,2,98.5,12.0,460,[東] 土田稔,1700,曇,ダート,良,2023年04月08日,未勝利,2020105283,01197,11-11-10-10,40.5
202303010101,12,2,3,アポロシュシュ,牝3,51.0,土田真翔,0:1:51.8,4,138.0,14.0,434,[東] 尾形和幸,1700,曇,ダート,良,2023年04月08日,未勝利,2020102240,01198,4-5-9-9,41.7
202303010101,13,4,7,スマイルマーク,牝3,52.0,原優介,0:1:52.1,1.3/4,154.6,15.0,456,[東] 池上昌和,1700,曇,ダート,良,2023年04月08日,未勝利,2020103447,01184,14-14-15-14,40.8
202303010101,14,3,5,モスコイ,牝3,52.0,藤田菜七,0:1:52.3,1,31.0,7.0,458,[東] 深山雅史,1700,曇,ダート,良,2023年04月08日,未勝利,2020101260,01164,12-11-12-14,41.5
202303010101,15,1,1,エフボマ,牝3,54.0,太宰啓介,0:1:52.6,2,61.6,10.0,452,[西] 高橋亮,1700,曇,ダート,良,2023年04月08日,未勝利,2020102267,01037,8-8-10-10,42.1
