,race_type,course_len,ground_state,class,avg_pop,pop_1_count,pop_2_count,pop_3_count,pop_4_count,pop_5_count,pop_6_count,pop_7_count,pop_8_count,pop_9_count,pop_10_count,pop_11_count,pop_12_count,pop_13_count,pop_14_count,pop_15_count,pop_16_count,pop_17_count,pop_18_count
0,芝,1000,全,all,5.56,10,9,4,6,8,8,3,5,5,3,1,2,2,0,0,0,0,0
1,芝,1000,良,all,5.08,8,4,4,4,6,6,1,3,3,2,0,1,0,0,0,0,0,0
2,芝,1000,稍重,all,5.86,1,2,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0
3,芝,1000,重,all,6.53,0,2,0,2,1,0,0,1,1,1,0,0,1,0,0,0,0,0
4,芝,1000,不良,all,7.04,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
5,芝,1000,全,未勝利,4.07,4,2,2,2,3,0,0,0,1,1,0,0,0,0,0,0,0,0
6,芝,1000,良,未勝利,3.5,4,2,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0
7,芝,1000,稍重,未勝利,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,芝,1000,重,未勝利,6.33,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
9,芝,1000,不良,未勝利,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,芝,1000,全,新馬,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,芝,1000,良,新馬,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,芝,1000,稍重,新馬,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,芝,1000,重,新馬,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,芝,1000,不良,新馬,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,芝,1000,全,1勝クラス,5.29,4,5,2,1,3,4,1,2,2,1,1,0,1,0,0,0,0,0
16,芝,1000,良,1勝クラス,4.41,3,2,2,1,2,3,0,1,0,1,0,0,0,0,0,0,0,0
17,芝,1000,稍重,1勝クラス,5.86,1,2,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0
18,芝,1000,重,1勝クラス,8.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
19,芝,1000,不良,1勝クラス,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,芝,1000,全,2勝クラス,6.07,1,1,0,1,1,1,0,3,0,1,0,0,0,0,0,0,0,0
21,芝,1000,良,2勝クラス,6.48,1,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0
22,芝,1000,稍重,2勝クラス,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,芝,1000,重,2勝クラス,5.25,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24,芝,1000,不良,2勝クラス,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,芝,1000,全,3勝クラス,4.88,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
26,芝,1000,良,3勝クラス,6.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
27,芝,1000,稍重,3勝クラス,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,芝,1000,重,3勝クラス,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,芝,1000,不良,3勝クラス,3.75,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30,芝,1000,全,オープン,8.82,0,0,0,1,0,3,0,0,2,0,0,2,1,0,0,0,0,0
31,芝,1000,良,オープン,8.06,0,0,0,1,0,2,0,0,2,0,0,1,0,0,0,0,0,0
32,芝,1000,稍重,オープン,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,芝,1000,重,オープン,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,芝,1000,不良,オープン,10.33,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
35,芝,1200,全,all,4.77,10,10,7,3,4,2,2,2,0,1,1,1,0,1,0,0,1,0
36,芝,1200,良,all,4.61,8,7,5,2,3,1,2,2,0,1,1,1,0,0,0,0,0,0
37,芝,1200,稍重,all,3.38,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38,芝,1200,重,all,5.82,1,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
39,芝,1200,不良,all,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,芝,1200,全,未勝利,4.47,4,4,3,1,2,2,0,1,0,0,1,0,0,0,0,0,0,0
41,芝,1200,良,未勝利,4.69,3,3,3,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0
42,芝,1200,稍重,未勝利,3.38,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
43,芝,1200,重,未勝利,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,芝,1200,不良,未勝利,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,芝,1200,全,新馬,3.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
46,芝,1200,良,新馬,3.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
47,芝,1200,稍重,新馬,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,芝,1200,重,新馬,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,芝,1200,不良,新馬,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,芝,1200,全,1勝クラス,4.44,4,5,1,1,0,0,2,0,0,1,0,1,0,0,0,0,0,0
51,芝,1200,良,1勝クラス,4.85,3,4,1,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0
52,芝,1200,稍重,1勝クラス,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,芝,1200,重,1勝クラス,2.8,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,芝,1200,不良,1勝クラス,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,芝,1200,全,2勝クラス,6.1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
56,芝,1200,良,2勝クラス,4.88,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
57,芝,1200,稍重,2勝クラス,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,芝,1200,重,2勝クラス,7.33,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
59,芝,1200,不良,2勝クラス,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,芝,1200,全,3勝クラス,7.33,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
61,芝,1200,良,3勝クラス,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,芝,1200,稍重,3勝クラス,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,芝,1200,重,3勝クラス,7.33,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
64,芝,1200,不良,3勝クラス,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,芝,1200,全,オープン,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,芝,1200,良,オープン,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,芝,1200,稍重,オープン,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,芝,1200,重,オープン,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,芝,1200,不良,オープン,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,芝,1400,全,all,5.47,15,8,9,8,6,6,5,2,1,5,1,2,0,1,1,0,0,0
71,芝,1400,良,all,5.22,12,7,7,4,4,3,3,1,1,3,1,1,0,1,0,0,0,0
72,芝,1400,稍重,all,6.9,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
73,芝,1400,重,all,4.92,2,0,1,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0
74,芝,1400,不良,all,6.74,0,1,1,2,2,0,0,0,0,2,0,0,0,0,1,0,0,0
75,芝,1400,全,未勝利,4.1,7,3,5,2,2,2,2,0,0,0,0,0,0,1,0,0,0,0
76,芝,1400,良,未勝利,3.9,6,3,4,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0
77,芝,1400,稍重,未勝利,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,芝,1400,重,未勝利,4.71,1,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0
79,芝,1400,不良,未勝利,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,芝,1400,全,新馬,6.15,1,2,3,0,2,0,1,0,1,1,0,1,0,0,0,0,0,0
81,芝,1400,良,新馬,6.21,1,2,2,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
82,芝,1400,稍重,新馬,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,芝,1400,重,新馬,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,芝,1400,不良,新馬,6.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
85,芝,1400,全,1勝クラス,5.94,2,2,0,3,1,2,1,1,0,2,0,0,0,0,1,0,0,0
86,芝,1400,良,1勝クラス,5.08,1,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0
87,芝,1400,稍重,1勝クラス,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,芝,1400,重,1勝クラス,5.33,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
89,芝,1400,不良,1勝クラス,7.1,0,1,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0
90,芝,1400,全,2勝クラス,9.05,1,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0
91,芝,1400,良,2勝クラス,9.05,1,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0
92,芝,1400,稍重,2勝クラス,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,芝,1400,重,2勝クラス,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,芝,1400,不良,2勝クラス,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,芝,1400,全,3勝クラス,5.14,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
96,芝,1400,良,3勝クラス,5.14,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
97,芝,1400,稍重,3勝クラス,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,芝,1400,重,3勝クラス,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,芝,1400,不良,3勝クラス,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,芝,1400,全,オープン,5.18,3,1,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0
101,芝,1400,良,オープン,4.04,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,芝,1400,稍重,オープン,6.9,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
103,芝,1400,重,オープン,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,芝,1400,不良,オープン,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,芝,1600,全,all,6.13,17,9,12,7,9,4,4,4,7,1,4,1,1,0,1,0,0,0
106,芝,1600,良,all,6.3,14,9,9,7,7,4,4,4,6,1,4,1,1,0,1,0,0,0
107,芝,1600,稍重,all,3.86,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
108,芝,1600,重,all,5.24,2,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
