,race_time,race_id,race_name
0,0950,202508021101,3歳未勝利
1,1005,202505021101,3歳未勝利
2,1020,202508021102,3歳未勝利
3,1035,202505021102,3歳未勝利
4,1050,202508021103,3歳未勝利
5,1105,202505021103,3歳未勝利
6,1120,202508021104,3歳未勝利
7,1135,202505021104,4歳以上障害未勝利
8,1210,202508021105,3歳未勝利
9,1225,202505021105,3歳未勝利
10,1240,202508021106,4歳以上1勝クラス
11,1255,202505021106,3歳1勝クラス
12,1315,202508021107,4歳以上2勝クラス
13,1325,202505021107,3歳1勝クラス
14,1350,202508021108,4歳以上1勝クラス
15,1401,202505021108,4歳以上1勝クラス
16,1425,202508021109,鳳雛S
17,1501,202508021110,桃山S
18,1535,202508021111,葵S
19,1540,202505021110,葉山特別
20,1610,202505021111,アハルテケS
21,1610,202508021112,4歳以上2勝クラス
22,1640,202505021112,4歳以上2勝クラス
