,race_time,race_id,race_name
0,0950,202501020601,2歳未勝利
1,1001,202509040201,2歳未勝利
2,1010,202506040201,3歳以上障害未勝利
3,1025,202501020602,2歳未勝利
4,1035,202509040202,2歳未勝利
5,1045,202506040202,3歳未勝利
6,1055,202501020603,3歳未勝利
7,1105,202509040203,3歳未勝利
8,1115,202506040203,2歳未勝利
9,1125,202501020604,3歳未勝利
10,1135,202509040204,3歳未勝利
11,1145,202506040204,2歳未勝利
12,1215,202501020605,3歳未勝利
13,1225,202509040205,2歳新馬
14,1235,202506040205,2歳新馬
15,1245,202501020606,3歳以上1勝クラス
16,1255,202509040206,3歳以上1勝クラス
17,1305,202506040206,2歳新馬
18,1315,202501020607,3歳以上1勝クラス
19,1325,202509040207,3歳以上1勝クラス
20,1335,202506040207,3歳未勝利
21,1345,202501020608,3歳以上1勝クラス
22,1355,202509040208,武田尾特別
23,1405,202506040208,3歳以上1勝クラス
24,1415,202501020609,旭川特別
25,1425,202509040209,3歳以上1勝クラス
26,1435,202506040209,浦安特別
27,1450,202501020610,HTB賞
28,1501,202509040210,オークランドTRT
29,1510,202506040210,セプテンバーS
30,1525,202501020611,丹頂S
31,1535,202509040211,セントウルS
32,1545,202506040211,紫苑S
33,1605,202501020612,3歳以上1勝クラス
34,1615,202509040212,3歳以上2勝クラス
35,1630,202506040212,3歳以上1勝クラス
