,race_time,race_id,race_name
0,0945,202507020401,3歳未勝利
1,0955,202509010801,3歳未勝利
2,1005,202506020801,3歳未勝利
3,1015,202507020402,3歳未勝利
4,1025,202509010802,3歳未勝利
5,1035,202506020802,3歳未勝利
6,1045,202507020403,3歳未勝利
7,1055,202509010803,3歳未勝利
8,1105,202506020803,3歳未勝利
9,1115,202507020404,3歳未勝利
10,1125,202509010804,3歳未勝利
11,1135,202506020804,4歳以上障害未勝利
12,1205,202507020405,3歳未勝利
13,1215,202509010805,3歳1勝クラス
14,1225,202506020805,3歳未勝利
15,1235,202507020406,4歳以上1勝クラス
16,1245,202509010806,3歳1勝クラス
17,1255,202506020806,3歳1勝クラス
18,1305,202507020407,4歳以上1勝クラス
19,1315,202509010807,4歳以上1勝クラス
20,1325,202506020807,4歳以上1勝クラス
21,1335,202507020408,4歳以上1勝クラス
22,1345,202509010808,4歳以上1勝クラス
23,1355,202506020808,3歳1勝クラス
24,1405,202507020409,フローラルウォーク賞
25,1415,202509010809,讃岐特別
26,1425,202506020809,鎌ケ谷特別
27,1440,202507020410,弥富特別
28,1450,202509010810,鳴門S
29,1501,202506020810,スピカS
30,1515,202507020411,愛知杯
31,1530,202509010811,阪神大賞典
32,1545,202506020811,千葉S
33,1601,202507020412,4歳以上1勝クラス
34,1610,202509010812,4歳以上2勝クラス
35,1625,202506020812,4歳以上2勝クラス
