,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ジェネチェン,牝3,55.0,松本,角田,464(+2),栗東,2023104945,01191,サトノダイヤモンド,ケイティーズミスト,Posse,-1.3979829082180661,9
1,2,2,オンザ,牡3,57.0,富田,高橋一,494(0),栗東,2023104070,01168,ミスターメロディ,コウエイテンプウ,デヒア,-0.7960584176589511,3
2,2,3,ストロングボーイ,牡3,57.0,西塚,野中,512(-12),栗東,2023106397,01200,アスクピーターパン,サンキューアスク,シンボリクリスエス,-1.8527420433267574,10
3,3,4,ガビーズメロディ,牡3,55.0,◇今村,伊坂,466(-4),美浦,2023106214,01193,ミスターメロディ,アイナ,ステイゴールド,-0.08131811752673229,1
4,3,5,トップオブザキング,牡3,54.0,▲上里,蛯名利,474(-10),美浦,2023103034,01217,ワールドプレミア,メジャーメアリー,ブライアンズタイム,-1.8915928792661634,11
5,4,6,デルマカイモン,牡3,54.0,▲遠藤,高柳瑞,494(-8),美浦,2023101371,01218,エイシンフラッシュ,マナツノヨノユメ,ヴィクトワールピサ,-2.0252457721599444,15
6,4,7,ラクシオンデクラ,牡3,57.0,本田重,尾関,432(-4),美浦,2023103597,05443,ブリックスアンドモルタル,レッドオーラム,ダイワメジャー,-1.9728222110297133,14
7,5,8,セブンワンダーズ,牡3,57.0,斎藤,斎藤誠,468(0),美浦,2023100928,01178,キセキ,シャンパンフルート,クロフネ,-1.933910754435511,12
8,5,9,アデルフィー,牡3,57.0,吉田隼,金成,448(-8),美浦,2023105753,01095,モーニン,ソロフライト,ミスキャスト,-1.9555420716733947,13
9,6,10,ゴールドバローズ,牡3,57.0,荻野極,渡辺,512(-2),栗東,2023105395,01160,ゴールドドリーム,アースサウンド,Yes It's True,-1.3429705286378408,7
10,6,11,アリアベルデ,牝3,55.0,横山琉,清水久,444(-8),栗東,2023105226,01192,サートゥルナーリア,バウンシーチューン,ステイゴールド,-1.3429705286378408,7
11,7,12,プレヒティヒ,牝3,52.0,▲石田,伊藤圭,406(-4),美浦,2023100202,01203,ダノンプレミアム,カルディア,ゼンノロブロイ,-0.3189765841964971,2
12,7,13,ユニゾン,牡3,57.0,丹内,菊川,446(-7),美浦,2023100586,01091,サンダースノー,グラディエント,Flower Alley,-1.0992185382494888,4
13,8,14,シンエンドーツダ,牡3,57.0,菊沢,萱野,468(-2),美浦,2023103621,01161,イスラボニータ,エンドーツダ,タートルボウル,-1.2067044367215456,5
14,8,15,マイネルカイザー,牡3,57.0,小崎,宮,450(+4),栗東,2023104460,01152,ダノンキングリー,スクービドゥー,Johan Cruyff,-1.2948735857898328,6
