,peds_0,peds_1,peds_2,peds_3,peds_4,peds_5,peds_6,peds_7,peds_8,peds_9,peds_10,peds_11,peds_12,peds_13,peds_14,peds_15,peds_16,peds_17,peds_18,peds_19,peds_20,peds_21,peds_22,peds_23,peds_24,peds_25,peds_26,peds_27,peds_28,peds_29,peds_30,peds_31,peds_32,peds_33,peds_34,peds_35,peds_36,peds_37,peds_38,peds_39,peds_40,peds_41,peds_42,peds_43,peds_44,peds_45,peds_46,peds_47,peds_48,peds_49,peds_50,peds_51,peds_52,peds_53,peds_54,peds_55,peds_56,peds_57,peds_58,peds_59,peds_60,peds_61
2017103952,キズナ,ムーランルージュ,ディープインパクト,キャットクイル,クロコルージュ,ジャビラバ,サンデーサイレンス,ウインドインハーヘア,Storm Cat,Pacific Princess,Rainbow Quest,Alligatrix,Majestic Light,コマーズ,Halo,Wishing Well,Alzao,Burghclere,Storm Bird,Terlingua,Damascus,Fiji,Blushing Groom,I Will Follow,Alleged,Shore,Majestic Prince,Irradiate,Danzig,ミドルマーチ,Hail to Reason,Cosmah,Understanding,Mountain Flower,Lyphard,Lady Rebecca,Busted,Highclere,Northern Dancer,South Ocean,Secretariat,Crimson Saint,Sword Dancer,Kerala,Acropolis,Rififi,Red God,Runaway Bride,Herbager,Where You Lead,Hoist the Flag,Princess Pout,Round Table,Delta,Raise a Native,Gay Hostess,Ribot,High Voltage,Northern Dancer,Pas de Nom,Buckpasser,Nice Princess
2017101017,アイルハヴアナザー,リーグルメアリー,Flower Alley,Arch's Gal Edith,Afternoon Deelites,リアリーライジング,Distorted Humor,プリンセスオリビア,Arch,Force Five Gal,Private Terms,Intimate Girl,For Really,Rising Writer,フォーティナイナー,Danzig's Beauty,Lycius,Dance Image,Kris S.,Aurora,Pleasant Tap,Last Cause,Private Account,Laughter,Medaille d'Or,Hot Food,Buckaroo,August Days,Staff Writer,Forever Rise,Mr. Prospector,File,Danzig,Sweetest Chant,Mr. Prospector,Lypatia,Sadler's Wells,Diamond Spring,Roberto,Sharp Queen,Danzig,Althea,Pleasant Colony,Never Knock,Caucasus,Last Bird,Damascus,Numbered Account,Bold Ruler,Shenanigans,Secretariat,Fanfreluche,Ack Ack,Loyal Ruler,Buckpasser,Stepping High,In Reality,Rather Special,Northern Dancer,Twill,Rising Market,Always Lucky
2017102428,ロードカナロア,ルタンデスリーズ,キングカメハメハ,レディブラッサム,サクラバクシンオー,アトムチェリー,Kingmambo,マンファス,Storm Cat,サラトガデュー,サクラユタカオー,サクラハゴロモ,ヘクタープロテクター,アトムプリンセス,Mr. Prospector,Miesque,ラストタイクーン,Pilot Bird,Storm Bird,Terlingua,Cormorant,Super Luna,テスコボーイ,アンジェリカ,ノーザンテースト,クリアアンバー,Woodman,Korveya,ダイアトム,アイアンロング,Raise a Native,Gold Digger,Nureyev,Pasadoble,トライマイベスト,Mill Princess,Blakeney,The Dancer,Northern Dancer,South Ocean,Secretariat,Crimson Saint,His Majesty,Song Sparrow,In Reality,Alada,Princely Gift,Suncourt,ネヴァービート,スターハイネス,Northern Dancer,Lady Victoria,Ambiopoise,One Clear Call,Mr. Prospector,プレイメイト,Riverman,Konafa,Sicambre,Dictaway,アイアンリージ,メリーライト
2017106121,スピルバーグ,ジルニーナ,ディープインパクト,プリンセスオリビア,オジジアン,サクラメグミ,サンデーサイレンス,ウインドインハーヘア,Lycius,Dance Image,Damascus,Gonfalon,マルゼンスキー,スーパービック,Halo,Wishing Well,Alzao,Burghclere,Mr. Prospector,Lypatia,Sadler's Wells,Diamond Spring,Sword Dancer,Kerala,Francis S.,Grand Splendor,Nijinsky,シル,ボールドリック,ウオーホイツスル,Hail to Reason,Cosmah,Understanding,Mountain Flower,Lyphard,Lady Rebecca,Busted,Highclere,Raise a Native,Gold Digger,Lyphard,Hypatia,Northern Dancer,Fairy Bridge,Vaguely Noble,Dumfries,Sunglow,Highland Fling,My Babu,Blade of Time,Royal Charger,Blue Eyed Momo,Correlation,Cequillo,Northern Dancer,Flaming Page,Buckpasser,Quill,Round Table,Two Cities,Whistler,Bella Max
2017104709,ダノンシャンティ,オーラ,フジキセキ,シャンソネット,Quiet American,Charmed Aura,サンデーサイレンス,ミルレーサー,Mark of Esteem,Glorious Song,Fappiano,Demure,Halo,Acharmer,Halo,Wishing Well,Le Fabuleux,Marston's Mill,Darshaan,Homage,Halo,Ballade,Mr. Prospector,Killaloe,Dr. Fager,Quiet Charm,Hail to Reason,Cosmah,Al Hattab,Like a Charm,Hail to Reason,Cosmah,Understanding,Mountain Flower,Wild Risk,Anguar,In Reality,Millicent,Shirley Heights,Delsy,Ajdal,Home Love,Hail to Reason,Cosmah,Herbager,Miss Swapsco,Raise a Native,Gold Digger,Dr. Fager,Grand Splendor,Rough'n Tumble,Aspidistra,Nearctic,Cequillo,Turn-to,Nothirdchance,Cosmic Bomb,Almahmoud,The Axe,Abyssinia,Pied d'Or,Albany Isle
2017100748,ジャングルポケット,キョウエイダルク,トニービン,ダンスチャーマー,ネオユニヴァース,デアリングシスター,カンパラ,Severn Bridge,Nureyev,Skillful Joy,サンデーサイレンス,ポインテッドパス,ファルブラヴ,デアリングダンジグ,Kalamoun,State Pension,Hornbeam,Priddy Fair,Northern Dancer,Special,Nodouble,Skillful Miss,Halo,Wishing Well,Kris,Silken Way,Fairy King,Gift of the Night,Danzig,Impetuous Gal,ゼダーン,Khairunissa,オンリーフォアライフ,Lorelei,Hyperion,Thicket,Preciptic,Campanette,Nearctic,Natalma,Forli,Thong,Noholme,Abla-Jay,Daryl's Joy,Poliniss,Hail to Reason,Cosmah,Understanding,Mountain Flower,Sharpen Up,Doubly Sure,Shantung,Boulevard,Northern Dancer,Fairy Bridge,Slewpy,Little Nana,Northern Dancer,Pas de Nom,Briartic,Impetuous Lady
2017100965,ディープブリランテ,ミルテ,ディープインパクト,ラヴアンドバブルズ,アフリート,カモンマイハウス,サンデーサイレンス,ウインドインハーヘア,Loup Sauvage,バブルドリーム,Mr. Prospector,Polite Lady,キャロルハウス,メイクアウイッシュ,Halo,Wishing Well,Alzao,Burghclere,Riverman,Louveterie,Akarad,バブルプロスペクター,Raise a Native,Gold Digger,Venetian Jester,Friendly Ways,Lord Gayle,Tuna,ノーザンテースト,メツシーナ,Hail to Reason,Cosmah,Understanding,Mountain Flower,Lyphard,Lady Rebecca,Busted,Highclere,Never Bend,River Lady,Nureyev,Lupe,Labus,Licata,Miswaki,バブルカンパニー,Native Dancer,Raise You,Nashua,Sequence,Tom Fool,Venice,Green Ticket,Ways to Learn,Sir Gaylord,Sticky Case,シルバーシャーク,Vimelette,Northern Dancer,Lady Victoria,Secretariat,Aphonia
2017104401,トーセンモナーク,トーセンスタッフ,アグネスタキオン,ホワイトウォーターアフェア,アフリート,フラワータテヤマ,サンデーサイレンス,アグネスフローラ,Machiavellian,Much Too Risky,Mr. Prospector,Polite Lady,ブライアンズタイム,ワンボールドビッド,Halo,Wishing Well,ロイヤルスキー,アグネスレディー,Mr. Prospector,Coup de Folie,Bustino,Short Rations,Raise a Native,Gold Digger,Venetian Jester,Friendly Ways,Roberto,Kelley's Day,ノーザンテースト,アスコツトラップ,Hail to Reason,Cosmah,Understanding,Mountain Flower,Raja Baba,Coz o'Nijinsky,リマンド,イコマエイカン,Raise a Native,Gold Digger,Halo,Raise the Standard,Busted,Ship Yard,Lorenzaccio,Short Commons,Native Dancer,Raise You,Nashua,Sequence,Tom Fool,Venice,Green Ticket,Ways to Learn,Hail to Reason,Bramalea,Graustark,Golden Trail,Northern Dancer,Lady Victoria,エルセンタウロ,ディープデイーン
2017102729,ダノンシャンティ,ミスアイーカメ,フジキセキ,シャンソネット,アグネスタキオン,ミスワキジャパン,サンデーサイレンス,ミルレーサー,Mark of Esteem,Glorious Song,サンデーサイレンス,アグネスフローラ,Phone Trick,Office Politics,Halo,Wishing Well,Le Fabuleux,Marston's Mill,Darshaan,Homage,Halo,Ballade,Halo,Wishing Well,ロイヤルスキー,アグネスレディー,Clever Trick,Over the Phone,Secretariat,Till Eternity,Hail to Reason,Cosmah,Understanding,Mountain Flower,Wild Risk,Anguar,In Reality,Millicent,Shirley Heights,Delsy,Ajdal,Home Love,Hail to Reason,Cosmah,Herbager,Miss Swapsco,Hail to Reason,Cosmah,Understanding,Mountain Flower,Raja Baba,Coz o'Nijinsky,リマンド,イコマエイカン,Icecapade,Kankakee Miss,Finnegan,Prattle,Bold Ruler,Somethingroyal,Nijinsky,Hopespringseternal
2017101350,メイショウボーラー,レッドハイヒール,タイキシャトル,ナイスレイズ,スペシャルウィーク,トロピカルフラワー,Devil's Bag,ウェルシュマフィン,Storm Cat,Nice Tradition,サンデーサイレンス,キャンペンガール,サクラバクシンオー,クリスタルトロフィ,Halo,Ballade,Caerleon,Muffitys,Storm Bird,Terlingua,Search Tradition,Nice Dancing,Halo,Wishing Well,マルゼンスキー,レディーシラオキ,サクラユタカオー,サクラハゴロモ,クリスタルパレス,スリードーター,Hail to Reason,Cosmah,Herbager,Miss Swapsco,Nijinsky,Foreseer,Thatch,Contrail,Northern Dancer,South Ocean,Secretariat,Crimson Saint,Nashua,Searching,Kazan,Nice,Hail to Reason,Cosmah,Understanding,Mountain Flower,Nijinsky,シル,セントクレスピン,ミスアシヤガワ,テスコボーイ,アンジェリカ,ノーザンテースト,クリアアンバー,Caro,Hermieres,サンプリンス,チヨダマサコ
