,race_id,日付,開催,天気,R,レース名,class,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,race_type,course_len,ground_state,タイム,着差,通過,上り,馬体重,勝ち馬 (2着馬)
0,202510020710,2025/07/19,小倉,曇,10,熊本城特別,2勝クラス,16,4,7,83.8,12.0,12,小崎綾也,56.0,ダート,1700,重,0:1:45.4,2.2,7-8-12-11,38.0,476,レイナデアルシーラ
1,202508020112,2025/04/26,京都,晴,12,4歳以上2勝クラス,2勝クラス,9,8,8,55.8,6.0,9,北村友一,56.0,芝,1600,良,0:1:34.4,1.5,9-9,33.6,466,ブリックワーク
2,202509020607,2025/04/13,阪神,雨,07,4歳以上2勝クラス,2勝クラス,7,7,7,32.8,6.0,6,小崎綾也,56.0,芝,1600,稍重,0:1:35.2,1.2,6-6,34.2,466,チャンネルトンネル
3,202507020310,2025/03/22,中京,晴,10,熱田特別,2勝クラス,17,2,4,118.1,12.0,16,西塚洸二,56.0,芝,1400,良,0:1:21.8,0.8,16-17,34.6,468,ソルトクィーン
4,202402011110,2024/07/13,函館,晴,10,かもめ島特別,2勝クラス,14,5,7,303.3,14.0,12,菱田裕二,56.0,芝,1800,良,0:1:51.5,2.6,3-7-12-14,36.2,462,ワンブランチ
5,202402010810,2024/06/30,函館,曇,10,立待岬特別,2勝クラス,15,8,16,42.2,13.0,15,佐々木大,56.0,芝,1200,良,0:1:10.1,1.3,9-12,35.1,460,オウバイトウリ
6,202402010510,2024/06/22,函館,曇,10,渡島特別,2勝クラス,9,5,5,11.5,4.0,8,武豊,56.0,ダート,1700,良,0:1:47.7,2.3,2-3-2-3,39.8,468,レディーシス
7,202404010409,2024/05/05,新潟,晴,09,咲花特別,2勝クラス,15,8,14,69.5,12.0,13,小沢大仁,56.0,ダート,1800,良,0:1:55.4,1.9,5-5-8-8,39.4,460,オシゲ
8,202410020510,2024/02/24,小倉,晴,10,筑後川特別,2勝クラス,16,1,1,47.6,10.0,15,菱田裕二,55.0,ダート,1700,重,0:1:45.0,1.6,9-9-10-10,38.3,464,マイネルカーライル
9,202410010510,2024/01/27,小倉,晴,10,平尾台特別,2勝クラス,16,4,7,46.8,11.0,5,西村淳也,55.0,ダート,1700,良,0:1:46.3,0.5,12-12-8-5,38.2,468,メイショウオーロラ
10,202301020708,2023/09/02,札幌,曇,08,,1勝クラス,14,4,5,12.8,6.0,1,西村淳也,53.0,ダート,1700,稍重,0:1:46.7,-0.1,2-2-2-2,38.6,468,(シンボリックレルム)
11,202301020407,2023/08/20,札幌,曇,07,,1勝クラス,16,5,9,20.4,10.0,11,角田大和,52.0,芝,2000,稍重,0:2:06.3,2.0,6-4-7-9,38.9,470,ワレハウミノコ
12,202301010406,2023/07/30,札幌,曇,06,,1勝クラス,13,4,5,18.2,6.0,7,藤岡佑介,53.0,ダート,1700,良,0:1:46.7,1.4,6-6-6-6,38.6,466,サンライズグルーヴ
13,202302020509,2023/07/15,函館,小雨,09,,1勝クラス,14,3,4,9.7,5.0,8,藤岡佑介,53.0,ダート,1700,不良,0:1:45.4,0.7,2-2-2-2,38.4,470,オセアフラッグ
14,202309020109,2023/03/25,阪神,曇,09,,1勝クラス,10,5,5,12.9,6.0,8,藤岡佑介,54.0,芝,1800,良,0:1:48.2,1.2,5-4,35.5,456,キミノナハマリア
15,202309010906,2023/03/11,阪神,晴,06,,1勝クラス,10,4,4,17.1,7.0,4,藤岡佑介,54.0,芝,1600,良,0:1:33.6,0.3,7-6,34.9,456,ショーモン
16,202209050111,2022/11/05,阪神,晴,11,,オープン,12,4,4,26.2,6.0,4,Ｃ．デム,54.0,芝,1400,良,0:1:21.7,0.4,7-7,34.8,464,リバーラ
17,202209040308,2022/10/10,阪神,曇,08,,1勝クラス,6,3,3,2.7,2.0,4,今村聖奈,54.0,芝,1400,稍重,0:1:23.6,0.8,4-3,34.7,458,イティネラートル
18,202207050202,2022/09/11,中京,晴,02,,未勝利,11,7,8,6.2,4.0,1,今村聖奈,50.0,芝,1600,良,0:1:35.2,-0.1,2-3-3,34.3,466,(アイサマン)
19,202207040105,2022/06/04,中京,晴,05,,新馬,9,7,7,5.4,3.0,6,岩田望来,54.0,芝,1600,良,0:1:36.1,0.7,5-5-5,34.8,456,ダイヤモンドハンズ
