,race_id,日付,開催,天気,R,レース名,class,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,race_type,course_len,ground_state,タイム,着差,通過,上り,馬体重,勝ち馬 (2着馬)
0,202605020712,2026/05/16,東京,晴,12,4歳以上1勝クラス,1勝クラス,14,3,4,3.8,2,1,三浦皇成,56,ダート,1600,良,0:1:37.6,-0.1,7-6,36.0,472,(ケープウィッカム)
1,202603010508,2026/04/25,福島,晴,08,4歳以上1勝クラス,1勝クラス,15,8,14,17.7,6,4,舟山瑠泉,54,ダート,1700,良,0:1:46.1,0.8,11-14-6-7,37.8,468,オウケンシルヴァー
2,202603010212,2026/04/12,福島,晴,12,4歳以上1勝クラス,1勝クラス,15,4,6,6.1,2,3,舟山瑠泉,54,ダート,1700,良,0:1:46.9,0.3,15-15-9-6,37.8,468,レイザリオ
3,202605010304,2026/02/07,東京,小雪,04,4歳以上1勝クラス,1勝クラス,13,8,12,23.6,8,4,荻野極,56,ダート,1600,良,0:1:38.5,0.4,6-5,37.3,474,ウエヲムイテゴラン
4,202507050407,2025/12/14,中京,曇,07,3歳以上1勝クラス,1勝クラス,15,1,1,9.8,5,6,石神深道,52,ダート,1800,稍重,0:1:55.7,0.7,10-7-9-8,39.0,466,コウジョリョウゾク
5,202503030602,2025/11/24,福島,晴,02,3歳以上1勝クラス,1勝クラス,15,7,13,21.2,9,6,舟山瑠泉,51,ダート,1700,良,0:1:47.2,0.4,13-13-13-12,38.3,462,ステラスプレンダー
6,202505040207,2025/10/05,東京,晴,07,3歳以上1勝クラス,1勝クラス,18,6,12,9.9,5.0,10,荻野極,54.0,芝,1400,良,0:1:20.9,0.8,9-12,33.6,464,レイククレセント
7,202505030308,2025/06/14,東京,小雨,08,3歳以上1勝クラス,1勝クラス,18,7,13,13.4,5.0,6,吉田豊,53.0,芝,1400,良,0:1:22.4,0.5,16-17,34.0,460,イブニングタイド
8,202505021107,2025/05/31,東京,小雨,07,3歳1勝クラス,1勝クラス,11,8,10,14.5,8.0,4,横山武史,55.0,芝,1400,稍重,0:1:23.7,0.4,10-10,34.3,458,パワースナッチ
9,202509010311,2025/03/08,阪神,曇,11,フィリーズレビュー,オープン,18,7,15,214.1,18.0,8,吉田豊,55.0,芝,1400,良,0:1:21.5,0.8,18-18,35.2,452,ショウナンザナドゥ
10,202505010309,2025/02/08,東京,晴,09,春菜賞,1勝クラス,16,4,8,53.6,8.0,6,吉田豊,55.0,芝,1400,良,0:1:22.0,0.2,6-7,34.1,460,キョウエイボニータ
11,202405050506,2024/11/16,東京,曇,06,2歳1勝クラス,1勝クラス,10,1,1,11.8,4.0,6,横山武史,55.0,芝,1400,良,0:1:23.8,1.1,8-7,33.8,460,エンブロイダリー
12,202405040606,2024/10/20,東京,晴,06,2歳1勝クラス,1勝クラス,8,6,6,5.3,2.0,2,横山武史,55.0,芝,1400,良,0:1:24.5,0.3,2-2,33.2,456,ミーントゥビー
13,202406040909,2024/09/29,中山,曇,09,サフラン賞,1勝クラス,9,7,7,25.3,5.0,7,武豊,55.0,芝,1600,良,0:1:36.1,0.9,5-5-6,35.2,448,クリノメイ
14,202402011111,2024/07/13,函館,晴,11,函館2歳S,オープン,14,2,2,28.9,9.0,8,北村友一,55.0,芝,1200,良,0:1:09.9,0.7,10-11,34.5,456,サトノカルナバル
15,202402010701,2024/06/29,函館,晴,01,2歳未勝利,未勝利,5,5,5,1.5,1.0,1,横山武史,55.0,芝,1200,良,0:1:09.9,-0.3,2-2,34.7,458,(ドゥアムール)
16,202402010305,2024/06/15,函館,晴,05,2歳新馬,新馬,7,3,3,4.1,3.0,2,横山武史,55.0,芝,1200,良,0:1:09.4,0.2,4-4,34.7,456,ヴーレヴー
