,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ワンダーゾルダート,牡3,57.0,幸,羽月,430(0),栗東,2023101714,00732,ゴールドドリーム,クインズモモナ,エイシンフラッシュ,-1.580766012600912,2
1,2,2,カセノコンコルド,牡3,57.0,国分優,中尾,460(-4),栗東,2023100541,01125,リアルスティール,フィエラメンテ,タニノギムレット,-1.1939543551041492,1
2,3,3,トーアシチフクジン,牡3,57.0,池添,村田,470(-2),美浦,2023103845,01032,ニューイヤーズデイ,アークロイヤル,ハービンジャー,-1.5898997117872236,3
3,4,4,サーブルディアマン,牡3,57.0,Ｍデムーロ,坂口,472(+2),栗東,2023103690,05212,サトノダイヤモンド,サーブルクーリール,Tale of the Cat,-2.2115044552481034,4
4,4,5,コスモタキシード,牡3,57.0,田口,吉田,490(+6),栗東,2023105917,01208,パイロ,シルクドレス,ディープスカイ,-2.600759821602625,5
5,5,6,ラヴィアンコール,牡3,57.0,菱田,辻野,486(0),栗東,2023101006,01144,キセキ,ラヴィーゲラン,スペシャルウィーク,-4.303706593016367,8
6,5,7,ピエナブラック,牡3,57.0,団野,荒川,488(+2),栗東,2023105583,01180,キタサンブラック,キタサンベッキー,パイロ,-3.8028997882167648,7
7,6,8,スズノグレイス,牡3,57.0,藤懸,牧田,430(-3),栗東,2023102138,01138,ダノンレジェンド,スズノレイラ,エスポワールシチー,-4.89917340375589,10
8,6,9,フチサンチャチャ,牡3,57.0,岡田,笹田,456(-6),栗東,2023103017,05429,フィレンツェファイア,ウォルプタス,ネオユニヴァース,-4.649283108926806,9
9,7,10,シギーコルエンド,牡3,57.0,荻野琢,大久保,574(0),栗東,2023102585,01112,シルバーステート,チークトゥチーク,クロフネ,-3.241005435808679,6
10,7,11,ウインモンクール,牡3,57.0,松若,新谷,472(-4),栗東,2023105889,01154,ルヴァンスレーヴ,ベリーフ,スペシャルウィーク,-5.823992092699255,11
11,8,12,グランワールド,牡3,55.0,△田山,新谷,490(+10),栗東,2023101572,01220,シニスターミニスター,コパノプリンセス,ゴールドアリュール,-5.937598033510441,12
12,8,13,ガラード,牡3,57.0,鮫島駿,杉山佳,478(+2),栗東,2023100855,01157,ルヴァンスレーヴ,クオリティスタート,ダノンシャンティ,-5.937598033510441,12
