,2016103739
peds_0,ベルシャザール
peds_1,ポンデュガール
peds_2,キングカメハメハ
peds_3,マルカキャンディ
peds_4,フォーティナイナー Forty Niner(米)
peds_5,ミヤシロオーバン
peds_6,Kingmambo (米)
peds_7,マンファス Manfath(愛)
peds_8,サンデーサイレンス Sunday Silence(米)
peds_9,ジーナロマンティカ Gina Romantica(米)
peds_10,Mr. Prospector
peds_11,File
peds_12,アスワン
peds_13,タニノオーバン
peds_14,Mr. Prospector
peds_15,Miesque
peds_16,ラストタイクーン
peds_17,Pilot Bird
peds_18,Halo
peds_19,Wishing Well
peds_20,セクレト
peds_21,Waya
peds_22,Raise a Native
peds_23,Gold Digger
peds_24,Tom Rolfe
peds_25,Continue
peds_26,ノーザンテースト
peds_27,リリーオブザナイル
peds_28,オーバン
peds_29,タニノチエリ
peds_30,Raise a Native
peds_31,Gold Digger
peds_32,Nureyev
peds_33,Pasadoble
peds_34,トライマイベスト
peds_35,Mill Princess
peds_36,Blakeney
peds_37,The Dancer
peds_38,Hail to Reason
peds_39,Cosmah
peds_40,Understanding
peds_41,Mountain Flower
peds_42,Northern Dancer
peds_43,Betty's Secret
peds_44,Faraway Son
peds_45,War Path
peds_46,Native Dancer
peds_47,Raise You
peds_48,Nashua
peds_49,Sequence
peds_50,Ribot
peds_51,Pocahontas
peds_52,Double Jay
peds_53,Courtesy
peds_54,Northern Dancer
peds_55,Lady Victoria
peds_56,Never Bend
peds_57,Nile Lily
peds_58,Sicambre
peds_59,Hygie
peds_60,ティエポロ
peds_61,シーマン
