,2021110116
peds_0,Siyouni
peds_1,Secret Gaze
peds_2,Pivotal
peds_3,Sichilla
peds_4,Galileo (愛)
peds_5,Shastye
peds_6,Polar Falcon
peds_7,Fearless Revival
peds_8,デインヒル Danehill(米)
peds_9,Slipstream Queen
peds_10,Sadler's Wells (米)
peds_11,Urban Sea (米)
peds_12,デインヒル Danehill(米)
peds_13,Saganeca
peds_14,Nureyev
peds_15,Marie d'Argonne
peds_16,Cozzene
peds_17,Stufida
peds_18,Danzig
peds_19,Razyana
peds_20,Conquistador Cielo
peds_21,Country Queen
peds_22,Northern Dancer
peds_23,Fairy Bridge
peds_24,Miswaki
peds_25,Allegretta
peds_26,Danzig
peds_27,Razyana
peds_28,Sagace
peds_29,Haglette
peds_30,Northern Dancer
peds_31,Special
peds_32,Jefferson
peds_33,Mohair
peds_34,Caro
peds_35,Ride the Trails
peds_36,Bustino
peds_37,Zerbinetta
peds_38,Northern Dancer
peds_39,Pas de Nom
peds_40,His Majesty
peds_41,Spring Adieu
peds_42,Mr. Prospector
peds_43,K D Princess
peds_44,Explodent
peds_45,Carrie's Rough
peds_46,Nearctic
peds_47,Natalma
peds_48,Bold Reason
peds_49,Special
peds_50,Mr. Prospector
peds_51,Hopespringseternal
peds_52,Lombard
peds_53,Anatevka
peds_54,Northern Dancer
peds_55,Pas de Nom
peds_56,His Majesty
peds_57,Spring Adieu
peds_58,Luthier
peds_59,Seneca
peds_60,Hagley
peds_61,Sucrette
