,2014106046
peds_0,ディープインパクト
peds_1,ドバイマジェスティ Dubai Majesty(米)
peds_2,サンデーサイレンス Sunday Silence(米)
peds_3,ウインドインハーヘア Wind in Her Hair(愛)
peds_4,Essence of Dubai
peds_5,Great Majesty
peds_6,Halo
peds_7,Wishing Well
peds_8,Alzao
peds_9,Burghclere
peds_10,Pulpit
peds_11,Epitome
peds_12,Great Above
peds_13,Mistic Majesty
peds_14,Hail to Reason
peds_15,Cosmah
peds_16,Understanding
peds_17,Mountain Flower
peds_18,Lyphard
peds_19,Lady Rebecca
peds_20,Busted
peds_21,Highclere
peds_22,A.P. Indy
peds_23,Preach
peds_24,Summing
peds_25,Honest and True
peds_26,Minnesota Mac
peds_27,Ta Wee
peds_28,His Majesty
peds_29,Necaras Miss
peds_30,Turn-to
peds_31,Nothirdchance
peds_32,Cosmic Bomb
peds_33,Almahmoud
peds_34,Promised Land
peds_35,Pretty Ways
peds_36,Montparnasse
peds_37,Edelweiss
peds_38,Northern Dancer
peds_39,Goofed
peds_40,Sir Ivor
peds_41,Pocahontas
peds_42,Crepello
peds_43,Sans le Sou
peds_44,Queen's Hussar
peds_45,Highlight
peds_46,Seattle Slew
peds_47,Weekend Surprise
peds_48,Mr. Prospector
peds_49,Narrate
peds_50,Verbatim
peds_51,Sumatra
peds_52,Mr. Leader
peds_53,Tell Meno Lies
peds_54,Rough'n Tumble
peds_55,Cow Girl
peds_56,Intentionally
peds_57,Aspidistra
peds_58,Ribot
peds_59,Flower Bowl
peds_60,Ambernash
peds_61,Saracen Miss
