,枠,馬番,馬名,性齢,斤量,騎手,厩舎,馬体重(増減),所属,horse_id,jockey_id,peds_0,peds_1,peds_4,score,rank
0,1,1,ポールセン,牡3,55.0,斎藤,斎藤誠,482(-4),美浦,2022110140,01178,Into Mischief,Separationofpowers,Candy Ride,-1.6790432945963003,9
1,1,2,メタマックス,牡5,56.0,団野,森秀,538(+4),栗東,2020110131,01180,Into Mischief,Zapara,Not for Love,-1.705218442924372,10
2,2,3,スマートフォルス,牡5,56.0,プーシャン,吉村,486(+2),栗東,2020101707,05678,シニスターミニスター,スマートレグルス,ロードカナロア,-3.244136896348307,13
3,2,4,キタノズエッジ,牡4,55.0,古川吉,畑端,552(+6),栗東,2021100505,01015,ジョーカプチーノ,ファルファラ,キングカメハメハ,1.012735310233444,1
4,3,5,アルファマム,牝6,56.5,北村友,佐々木,470(0),栗東,2019103529,01102,マジェスティックウォリアー,ダイオプサイド,フジキセキ,-1.233192042182724,7
5,3,6,ムーヴ,牡6,55.0,吉村,池上,478(-4),美浦,2019101759,01216,ラニ,スイートマルセル,ワイルドラッシュ,-0.47722162549298397,3
6,4,7,ペプチドヤマト,牡6,57.5,酒井,武英,500(+6),栗東,2019103605,01034,ドレフォン,ペプチドルビー,コロナドズクエスト,-1.058689216762357,6
7,4,8,メイショウホウレン,牡4,56.0,鮫島駿,安達,520(+2),栗東,2021103716,01157,エスポワールシチー,キンゲショウ,ハードスパン,-0.6327200578504789,4
8,5,9,ナムラフランク,牡6,56.0,菱田,鈴木孝,504(-2),栗東,2019101975,01144,ミッキーアイル,ナムラヒラリー,クロフネ,-0.30994530198311077,2
9,5,10,メズメライザー,セ6,55.0,田口,千田,532(+4),栗東,2019101894,01208,ディスクリートキャット,チャーム,パイロ,-3.2670452892617474,14
10,6,11,レッドアヴァンティ,牡6,54.0,小沢,尾関,494(0),美浦,2019103594,01185,ドゥラメンテ,サウンタ,Invincible Spirit,-3.334223567779214,15
11,6,12,バトルクライ,牡6,58.5,高杉,高木,504(0),美浦,2019103879,01213,イスラボニータ,ディアコメット,キングカメハメハ,-0.7588467625284921,5
12,7,13,サトノルフィアン,牡6,57.0,永島,高橋康,526(+12),栗東,2019106575,01187,ゼンノロブロイ,ヴィヴァシャスヴィヴィアン,Distorted Humor,-2.173415623424105,12
13,7,14,メイショウミツヤス,牡7,54.0,和田竜,飯田,520(+2),栗東,2018106147,01018,トゥザグローリー,フミノアザレア,マンハッタンカフェ,-1.816863900042632,11
14,8,15,ジョーローリット,牝4,54.0,鮫島良,中竹,492(-12),栗東,2021100768,01099,ダノンレジェンド,ジョーカルーア,ジョーカプチーノ,-3.6855188558528695,16
15,8,16,エティエンヌ,セ6,55.0,松若,吉田,514(+2),栗東,2019105761,01154,ジョーカプチーノ,ジェルヴェーズ,メイショウサムソン,-1.5527550201925322,8
